체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"146,700",900,"146,700",0,"103,844",1
15:56,"146,700",900,"146,700",0,"103,843",4
15:54,"146,700",900,"146,700",0,"103,839",1
15:51,"146,700",900,"146,700",0,"103,838",1
15:50,"146,700",900,"146,700",0,"103,837",24
15:47,"146,700",900,"146,700",0,"103,813",12
15:45,"146,700",900,0,0,"103,801",1
15:44,"146,700",900,"146,700",0,"103,800",13
15:41,"146,700",900,"146,700",0,"103,787",1
15:40,"146,700",900,"146,700",0,"103,786",91
15:30,"146,700",900,"146,700","146,300","103,695","6,453"
15:19,"146,100","1,500","146,100","146,000","97,242",359
15:18,"146,100","1,500","146,100","146,000","96,883",296
15:17,"146,000","1,600","146,100","146,000","96,587",73
15:16,"146,000","1,600","146,100","146,000","96,514",22
15:15,"146,000","1,600","146,300","146,000","96,492","1,284"
15:14,"146,100","1,500","146,100","146,000","95,208",181
15:13,"146,100","1,500","146,200","146,100","95,027",146
15:12,"146,200","1,400","146,200","146,100","94,881",756
15:11,"145,900","1,700","146,000","145,900","94,125",252
15:10,"145,900","1,700","146,000","145,900","93,873",63
15:09,"146,000","1,600","146,000","145,900","93,810",83
15:08,"145,900","1,700","146,000","145,900","93,727",76
15:07,"146,100","1,500","146,100","146,000","93,651",876
15:06,"145,800","1,800","145,900","145,800","92,775",413
15:05,"146,000","1,600","146,000","145,900","92,362",121
15:04,"146,000","1,600","146,000","145,900","92,241",76
15:03,"145,900","1,700","146,000","145,900","92,165",33
15:02,"145,900","1,700","146,000","145,900","92,132",398
15:01,"146,100","1,500","146,100","146,000","91,734",257
15:00,"146,200","1,400","146,200","146,100","91,477",498
14:59,"145,900","1,700","146,000","145,900","90,979",131
14:58,"145,900","1,700","146,000","145,900","90,848",939
14:57,"145,900","1,700","145,900","145,800","89,909",64
14:56,"145,800","1,800","145,900","145,800","89,845",119
14:55,"145,900","1,700","145,900","145,800","89,726",96
14:54,"145,800","1,800","145,900","145,800","89,630",84
14:53,"145,900","1,700","145,900","145,800","89,546",104
14:52,"145,800","1,800","145,900","145,800","89,442",448
14:51,"145,800","1,800","145,900","145,800","88,994",949
14:50,"145,600","2,000","145,700","145,600","88,045",91
14:49,"145,600","2,000","145,700","145,600","87,954",86
14:48,"145,600","2,000","145,700","145,600","87,868",100
14:47,"145,700","1,900","145,700","145,600","87,768",26
14:46,"145,700","1,900","145,700","145,600","87,742",134
14:45,"145,600","2,000","145,700","145,600","87,608",130
14:44,"145,600","2,000","145,700","145,600","87,478",532
14:43,"145,700","1,900","145,700","145,600","86,946",140
14:42,"145,600","2,000","145,700","145,600","86,806",167
14:41,"145,600","2,000","145,700","145,600","86,639",36
14:40,"145,700","1,900","145,700","145,600","86,603",288
14:39,"145,700","1,900","145,700","145,600","86,315",79
14:38,"145,700","1,900","145,700","145,600","86,236",68
14:37,"145,600","2,000","145,700","145,600","86,168","1,238"
14:36,"145,500","2,100","145,600","145,500","84,930",99
14:35,"145,500","2,100","145,600","145,500","84,831",124
14:34,"145,600","2,000","145,600","145,500","84,707",42
14:33,"145,600","2,000","145,600","145,500","84,665",89
14:32,"145,500","2,100","145,600","145,500","84,576",72
14:31,"145,500","2,100","145,600","145,500","84,504",48
14:30,"145,500","2,100","145,600","145,500","84,456",126
14:29,"145,600","2,000","145,600","145,500","84,330",272
14:28,"145,600","2,000","145,600","145,500","84,058",512
14:27,"145,400","2,200","145,500","145,400","83,546",246
14:26,"145,600","2,000","145,600","145,500","83,300",104
14:25,"145,500","2,100","145,600","145,500","83,196",237
14:24,"145,600","2,000","145,700","145,600","82,959",619
14:23,"145,600","2,000","145,600","145,500","82,340",185
14:22,"145,700","1,900","145,700","145,600","82,155",238
14:21,"145,800","1,800","145,900","145,800","81,917",28
14:20,"145,900","1,700","145,900","145,800","81,889",486
14:19,"145,500","2,100","145,500","145,400","81,403",285
14:18,"145,500","2,100","145,500","145,400","81,118",105
14:17,"145,400","2,200","145,600","145,400","81,013",464
14:16,"145,500","2,100","145,600","145,500","80,549",171
14:15,"145,500","2,100","145,600","145,500","80,378",813
14:14,"145,500","2,100","145,600","145,500","79,565",284
14:13,"145,500","2,100","145,600","145,500","79,281",92
14:12,"145,500","2,100","145,600","145,500","79,189",309
14:11,"145,500","2,100","145,600","145,500","78,880",244
14:10,"145,500","2,100","145,600","145,500","78,636",85
14:09,"145,600","2,000","145,700","145,600","78,551",244
14:08,"145,600","2,000","145,700","145,600","78,307",24
14:07,"145,800","1,800","145,800","145,700","78,283",797
14:06,"145,500","2,100","145,600","145,500","77,486",238
14:05,"145,600","2,000","145,600","145,500","77,248",57
14:04,"145,600","2,000","145,600","145,500","77,191",219
14:03,"145,600","2,000","145,700","145,600","76,972",89
14:02,"145,700","1,900","145,700","145,600","76,883",176
14:01,"145,500","2,100","145,600","145,500","76,707",239
14:00,"145,500","2,100","145,600","145,400","76,468",275
13:59,"145,600","2,000","145,600","145,500","76,193",296
13:58,"145,400","2,200","145,500","145,400","75,897",352
13:57,"145,500","2,100","145,600","145,500","75,545",154
13:56,"145,400","2,200","145,500","145,400","75,391",258
13:55,"145,500","2,100","145,600","145,500","75,133",107
13:54,"145,400","2,200","145,500","145,400","75,026",216
13:53,"145,500","2,100","145,500","145,400","74,810",145
13:52,"145,300","2,300","145,400","145,300","74,665",100
13:51,"145,300","2,300","145,400","145,300","74,565",298
13:50,"145,300","2,300","145,400","145,300","74,267",133
13:49,"145,400","2,200","145,400","145,300","74,134",113
13:48,"145,400","2,200","145,400","145,300","74,021",150
13:47,"145,300","2,300","145,400","145,300","73,871",208
13:46,"145,400","2,200","145,500","145,400","73,663",230
13:45,"145,300","2,300","145,400","145,300","73,433",82
13:44,"145,400","2,200","145,400","145,300","73,351",100
13:43,"145,400","2,200","145,500","145,400","73,251",278
13:42,"145,400","2,200","145,500","145,400","72,973",37
13:41,"145,400","2,200","145,500","145,400","72,936",610
13:40,"145,400","2,200","145,500","145,400","72,326",68
13:39,"145,400","2,200","145,500","145,400","72,258",107
13:38,"145,400","2,200","145,500","145,400","72,151",269
13:37,"145,400","2,200","145,500","145,400","71,882",78
13:36,"145,400","2,200","145,500","145,400","71,804",179
13:35,"145,500","2,100","145,500","145,400","71,625",85
13:34,"145,400","2,200","145,500","145,400","71,540",80
13:33,"145,500","2,100","145,500","145,400","71,460","2,366"
13:32,"145,500","2,100","145,600","145,500","69,094","2,236"
13:31,"145,600","2,000","145,700","145,600","66,858",87
13:30,"145,500","2,100","145,700","145,500","66,771",454
13:29,"145,600","2,000","145,600","145,500","66,317",27
13:28,"145,500","2,100","145,600","145,500","66,290",250
13:27,"145,600","2,000","145,600","145,500","66,040",110
13:26,"145,600","2,000","145,700","145,600","65,930",14
13:25,"145,600","2,000","145,700","145,600","65,916",559
13:24,"145,600","2,000","145,700","145,600","65,357",104
13:23,"145,600","2,000","145,700","145,600","65,253",254
13:22,"145,600","2,000","145,700","145,600","64,999",257
13:21,"145,600","2,000","145,700","145,600","64,742",151
13:20,"145,700","1,900","145,700","145,600","64,591",332
13:19,"145,600","2,000","145,700","145,600","64,259",225
13:18,"145,700","1,900","145,800","145,700","64,034",233
13:17,"145,700","1,900","145,800","145,700","63,801",104
13:16,"145,700","1,900","145,800","145,700","63,697",37
13:15,"145,700","1,900","145,800","145,700","63,660",274
13:14,"145,800","1,800","145,900","145,800","63,386",65
13:13,"145,800","1,800","145,900","145,800","63,321",164
13:12,"145,800","1,800","145,900","145,800","63,157",153
13:11,"145,800","1,800","145,800","145,700","63,004",142
13:10,"145,800","1,800","145,800","145,700","62,862",193
13:09,"145,700","1,900","145,800","145,700","62,669",127
13:08,"145,700","1,900","145,800","145,700","62,542",120
13:07,"145,700","1,900","145,800","145,700","62,422",190
13:06,"145,700","1,900","145,800","145,700","62,232",73
13:05,"145,800","1,800","145,900","145,800","62,159",222
13:04,"145,800","1,800","145,900","145,800","61,937",110
13:03,"145,800","1,800","145,800","145,700","61,827",168
13:02,"145,700","1,900","145,800","145,700","61,659",125
13:01,"145,900","1,700","146,000","145,700","61,534",195
13:00,"145,600","2,000","145,700","145,600","61,339",179
12:59,"145,700","1,900","145,800","145,700","61,160",117
12:58,"145,700","1,900","145,800","145,700","61,043",81
12:57,"145,700","1,900","145,800","145,700","60,962",182
12:56,"145,800","1,800","145,900","145,800","60,780",208
12:55,"145,800","1,800","145,900","145,800","60,572",227
12:54,"145,800","1,800","145,900","145,800","60,345",43
12:53,"145,800","1,800","145,900","145,800","60,302",80
12:52,"145,900","1,700","145,900","145,800","60,222",257
12:51,"145,800","1,800","145,900","145,800","59,965",127
12:50,"145,900","1,700","145,900","145,800","59,838",65
12:49,"145,800","1,800","145,700","145,600","59,773",398
12:48,"145,700","1,900","145,800","145,700","59,375",390
12:47,"145,800","1,800","145,900","145,800","58,985",168
12:46,"145,800","1,800","145,900","145,800","58,817",143
12:45,"145,900","1,700","146,000","145,900","58,674",182
12:44,"145,800","1,800","145,900","145,800","58,492",141
12:43,"145,900","1,700","146,000","145,900","58,351",70
12:42,"145,900","1,700","146,000","145,900","58,281",326
12:41,"145,900","1,700","146,000","145,900","57,955",38
12:40,"145,900","1,700","146,000","145,900","57,917",246
12:39,"145,800","1,800","145,900","145,800","57,671",108
12:38,"145,700","1,900","145,800","145,700","57,563",89
12:37,"145,700","1,900","145,800","145,700","57,474",178
12:36,"145,800","1,800","145,900","145,800","57,296",165
12:35,"145,800","1,800","145,900","145,800","57,131",187
12:34,"145,600","2,000","145,700","145,600","56,944",189
12:33,"145,600","2,000","145,700","145,600","56,755",84
12:32,"145,600","2,000","145,700","145,600","56,671",236
12:31,"145,600","2,000","145,700","145,600","56,435",35
12:30,"145,600","2,000","145,700","145,600","56,400",115
12:29,"145,600","2,000","145,700","145,600","56,285",246
12:28,"145,600","2,000","145,700","145,600","56,039",33
12:27,"145,600","2,000","145,700","145,600","56,006",134
12:26,"145,600","2,000","145,700","145,600","55,872",288
12:25,"145,600","2,000","145,700","145,600","55,584",63
12:24,"145,600","2,000","145,700","145,600","55,521",305
12:23,"145,700","1,900","145,700","145,600","55,216",136
12:22,"145,700","1,900","145,800","145,700","55,080",113
12:21,"145,700","1,900","145,800","145,700","54,967",833
12:20,"145,700","1,900","145,800","145,600","54,134",131
12:19,"145,700","1,900","145,800","145,700","54,003",290
12:18,"145,700","1,900","145,800","145,700","53,713",241
12:17,"145,800","1,800","145,900","145,800","53,472",226
12:16,"145,600","2,000","145,700","145,600","53,246",166
12:15,"145,800","1,800","145,800","145,700","53,080",147
12:14,"145,600","2,000","145,700","145,600","52,933",270
12:13,"145,700","1,900","145,700","145,600","52,663",284
12:12,"145,600","2,000","145,700","145,600","52,379",172
12:11,"145,800","1,800","145,800","145,700","52,207",201
12:10,"145,700","1,900","145,800","145,700","52,006",448
12:09,"145,700","1,900","145,800","145,700","51,558",342
12:08,"145,900","1,700","146,000","145,900","51,216",277
12:07,"145,900","1,700","146,000","145,900","50,939",303
12:06,"146,000","1,600","146,100","146,000","50,636",279
12:05,"146,000","1,600","146,100","146,000","50,357",48
12:04,"146,100","1,500","146,100","146,000","50,309",125
12:03,"146,100","1,500","146,100","146,000","50,184",221
12:02,"146,000","1,600","146,100","146,000","49,963",71
12:01,"146,000","1,600","146,100","146,000","49,892","1,012"
12:00,"146,100","1,500","146,100","146,000","48,880",123
11:59,"146,000","1,600","146,100","146,000","48,757",690
11:58,"146,000","1,600","146,100","146,000","48,067",180
11:57,"146,000","1,600","146,100","146,000","47,887",109
11:56,"146,100","1,500","146,100","146,000","47,778",192
11:55,"146,200","1,400","146,200","146,100","47,586",131
11:54,"146,100","1,500","146,200","146,100","47,455",95
11:53,"146,100","1,500","146,200","146,100","47,360",229
11:52,"146,100","1,500","146,200","146,100","47,131",36
11:51,"146,100","1,500","146,200","146,100","47,095",418
11:50,"146,100","1,500","146,200","146,100","46,677",93
11:49,"146,200","1,400","146,200","146,100","46,584",211
11:48,"146,200","1,400","146,200","146,100","46,373",226
11:47,"146,200","1,400","146,300","146,200","46,147",75
11:46,"146,300","1,300","146,400","146,300","46,072",95
11:45,"146,300","1,300","146,400","146,300","45,977",279
11:44,"146,400","1,200","146,400","146,300","45,698",576
11:43,"146,400","1,200","146,400","146,300","45,122",197
11:42,"146,500","1,100","146,600","146,500","44,925","1,449"
11:41,"146,400","1,200","146,500","146,400","43,476",96
11:40,"146,500","1,100","146,500","146,400","43,380",247
11:39,"146,400","1,200","146,500","146,400","43,133",94
11:38,"146,500","1,100","146,500","146,400","43,039",249
11:37,"146,400","1,200","146,500","146,400","42,790",87
11:36,"146,500","1,100","146,500","146,400","42,703",36
11:35,"146,400","1,200","146,500","146,400","42,667",283
11:34,"146,500","1,100","146,600","146,500","42,384",83
11:33,"146,500","1,100","146,600","146,500","42,301",219
11:32,"146,500","1,100","146,600","146,500","42,082",43
11:31,"146,500","1,100","146,600","146,500","42,039",57
11:30,"146,700",900,"146,700","146,600","41,982",293
11:29,"146,400","1,200","146,500","146,400","41,689",63
11:28,"146,500","1,100","146,600","146,500","41,626",75
11:27,"146,600","1,000","146,600","146,500","41,551",93
11:26,"146,500","1,100","146,500","146,400","41,458",61
11:25,"146,400","1,200","146,500","146,400","41,397",101
11:24,"146,600","1,000","146,600","146,500","41,296",94
11:23,"146,600","1,000","146,600","146,500","41,202",26
11:22,"146,600","1,000","146,600","146,500","41,176",142
11:21,"146,600","1,000","146,600","146,500","41,034",70
11:20,"146,500","1,100","146,600","146,500","40,964",183
11:19,"146,500","1,100","146,500","146,400","40,781",99
11:18,"146,600","1,000","146,600","146,400","40,682",77
11:17,"146,500","1,100","146,600","146,500","40,605",103
11:16,"146,500","1,100","146,600","146,500","40,502",43
11:15,"146,400","1,200","146,500","146,400","40,459",124
11:14,"146,500","1,100","146,600","146,500","40,335",110
11:13,"146,500","1,100","146,600","146,500","40,225",122
11:12,"146,500","1,100","146,600","146,500","40,103","1,114"
11:11,"146,700",900,"146,700","146,500","38,989",115
11:10,"146,600","1,000","146,700","146,600","38,874",44
11:09,"146,600","1,000","146,600","146,500","38,830",73
11:08,"146,800",800,"146,800","146,700","38,757",188
11:07,"146,500","1,100","146,600","146,500","38,569",43
11:06,"146,500","1,100","146,600","146,500","38,526",156
11:05,"146,500","1,100","146,500","146,400","38,370",103
11:04,"146,500","1,100","146,500","146,400","38,267",218
11:03,"146,600","1,000","146,600","146,500","38,049",28
11:02,"146,500","1,100","146,600","146,500","38,021",173
11:01,"146,600","1,000","146,600","146,500","37,848",88
11:00,"146,500","1,100","146,600","146,500","37,760",130
10:59,"146,600","1,000","146,600","146,500","37,630",71
10:58,"146,500","1,100","146,600","146,500","37,559",163
10:57,"146,500","1,100","146,600","146,500","37,396",173
10:56,"146,400","1,200","146,500","146,400","37,223",258
10:55,"146,400","1,200","146,500","146,400","36,965",205
10:54,"146,400","1,200","146,500","146,400","36,760",56
10:53,"146,400","1,200","146,500","146,400","36,704",174
10:52,"146,400","1,200","146,500","146,400","36,530",496
10:51,"146,500","1,100","146,600","146,500","36,034",261
10:50,"146,400","1,200","146,500","146,400","35,773",54
10:49,"146,400","1,200","146,500","146,400","35,719",702
10:48,"146,500","1,100","146,600","146,500","35,017",79
10:47,"146,500","1,100","146,700","146,500","34,938",114
10:46,"146,600","1,000","146,700","146,600","34,824",133
10:45,"146,600","1,000","146,600","146,500","34,691",105
10:44,"146,600","1,000","146,600","146,500","34,586",151
10:43,"146,600","1,000","146,600","146,500","34,435",119
10:42,"146,600","1,000","146,600","146,500","34,316",174
10:41,"146,600","1,000","146,700","146,600","34,142",107
10:40,"146,700",900,"146,800","146,700","34,035",107
10:39,"146,700",900,"146,700","146,600","33,928",52
10:38,"146,800",800,"146,800","146,700","33,876",328
10:37,"146,700",900,"146,900","146,700","33,548",634
10:36,"147,100",500,"147,300","147,100","32,914",169
10:35,"147,100",500,"147,200","147,100","32,745",121
10:34,"147,300",300,"147,300","147,200","32,624",58
10:33,"147,300",300,"147,300","147,200","32,566",97
10:32,"147,400",200,"147,400","147,300","32,469",145
10:31,"147,300",300,"147,400","147,300","32,324",59
10:30,"147,200",400,"147,400","147,200","32,265",738
10:29,"147,300",300,"147,400","147,300","31,527",150
10:28,"147,400",200,"147,400","147,300","31,377",82
10:27,"147,300",300,"147,400","147,300","31,295",183
10:26,"147,100",500,"147,100","147,000","31,112",56
10:25,"147,100",500,"147,100","147,000","31,056",63
10:24,"147,000",600,"147,100","147,000","30,993",73
10:23,"147,100",500,"147,100","147,000","30,920",43
10:22,"147,200",400,"147,200","147,000","30,877",199
10:21,"146,900",700,"147,000","146,900","30,678",210
10:20,"146,500","1,100","146,600","146,500","30,468",62
10:19,"146,500","1,100","146,600","146,500","30,406",8
10:18,"146,500","1,100","146,600","146,500","30,398",145
10:17,"146,400","1,200","146,500","146,400","30,253",55
10:16,"146,500","1,100","146,500","146,400","30,198",119
10:15,"146,600","1,000","146,600","146,500","30,079",79
10:14,"146,500","1,100","146,600","146,500","30,000",44
10:13,"146,500","1,100","146,600","146,500","29,956",100
10:12,"146,600","1,000","146,700","146,600","29,856",130
10:11,"146,500","1,100","146,600","146,500","29,726",70
10:10,"146,600","1,000","146,700","146,600","29,656",230
10:09,"146,700",900,"146,700","146,500","29,426",160
10:08,"146,700",900,"146,800","146,700","29,266",173
10:07,"146,800",800,"146,800","146,700","29,093",43
10:06,"147,000",600,"147,000","146,800","29,050",54
10:05,"146,900",700,"146,900","146,800","28,996",244
10:04,"146,900",700,"147,100","146,900","28,752",52
10:03,"146,900",700,"147,100","146,900","28,700",653
10:02,"146,800",800,"146,800","146,700","28,047",13
10:01,"146,700",900,"146,800","146,700","28,034",53
10:00,"146,700",900,"146,800","146,700","27,981",43
09:59,"146,800",800,"146,800","146,700","27,938",88
09:58,"146,600","1,000","146,700","146,500","27,850",384
09:57,"146,800",800,"146,900","146,800","27,466",40
09:56,"147,000",600,"147,000","146,900","27,426",84
09:55,"147,100",500,"147,100","147,000","27,342",35
09:54,"147,100",500,"147,200","147,100","27,307",23
09:53,"147,200",400,"147,300","147,200","27,284",143
09:52,"147,000",600,"147,400","147,300","27,141",142
09:51,"147,500",100,"147,500","147,400","26,999",434
09:50,"147,200",400,"147,300","147,200","26,565",99
09:49,"147,400",200,"147,400","147,300","26,466",344
09:48,"147,300",300,"147,400","147,300","26,122",315
09:47,"146,800",800,"147,300","146,800","25,807","1,879"
09:46,"146,800",800,"146,800","146,700","23,928",158
09:45,"146,800",800,"146,800","146,700","23,770",218
09:44,"146,700",900,"146,800","146,700","23,552",729
09:43,"146,300","1,300","146,400","146,300","22,823",83
09:42,"146,400","1,200","146,500","146,400","22,740",35
09:41,"146,400","1,200","146,500","146,400","22,705",61
09:40,"146,400","1,200","146,500","146,400","22,644",53
09:39,"146,300","1,300","146,500","146,300","22,591",217
09:38,"146,200","1,400","146,300","146,200","22,374",386
09:37,"146,300","1,300","146,400","146,200","21,988",233
09:36,"146,500","1,100","146,500","146,400","21,755",120
09:35,"146,200","1,400","146,500","146,200","21,635",321
09:34,"146,300","1,300","146,300","146,200","21,314",409
09:33,"146,500","1,100","146,600","146,500","20,905",26
09:32,"146,700",900,"146,700","146,600","20,879",123
09:31,"146,600","1,000","146,700","146,600","20,756",112
09:30,"146,500","1,100","146,500","146,400","20,644",89
09:29,"146,600","1,000","146,600","146,500","20,555",338
09:28,"146,500","1,100","146,500","146,400","20,217",75
09:27,"146,700",900,"146,700","146,600","20,142",471
09:26,"146,700",900,"146,700","146,600","19,671",403
09:25,"146,600","1,000","146,800","146,700","19,268",330
09:24,"146,600","1,000","146,700","146,600","18,938",701
09:23,"147,000",600,"147,100","146,800","18,237",349
09:22,"146,600","1,000","146,700","146,600","17,888",280
09:21,"147,300",300,"147,300","146,500","17,608","1,297"
09:20,"146,800",800,"146,800","146,700","16,311",67
09:19,"146,700",900,"146,800","146,500","16,244",378
09:18,"146,700",900,"146,800","146,700","15,866",594
09:17,"146,300","1,300","146,300","146,200","15,272",392
09:16,"146,300","1,300","146,300","146,100","14,880",423
09:15,"146,200","1,400","146,300","146,200","14,457",401
09:14,"146,400","1,200","146,400","146,300","14,056",495
09:13,"146,300","1,300","146,300","146,200","13,561",207
09:12,"146,800",800,"146,800","146,400","13,354",503
09:11,"146,600","1,000","146,700","146,500","12,851",787
09:10,"146,400","1,200","146,500","146,100","12,064",249
09:09,"146,700",900,"146,700","146,200","11,815",402
09:08,"146,900",700,"146,900","146,400","11,413",457
09:07,"146,800",800,"146,800","146,500","10,956",564
09:06,"146,200","1,400","146,000","145,900","10,392",811
09:05,"145,700","1,900","145,900","145,600","9,581",531
09:04,"145,700","1,900","145,800","145,700","9,050","1,551"
09:03,"145,600","2,000","145,700","145,600","7,499","1,269"
09:02,"145,400","2,200","145,500","145,400","6,230","1,220"
09:01,"146,000","1,600","146,200","146,000","5,010",817
09:00,"146,000","1,600","146,400","146,000","4,193","4,193"
