체결시각,체결가,전일비,매도,매수,거래량,변동량
15:49,"82,900","2,400","82,900",0,"255,867",2
15:46,"82,900","2,400","82,900",0,"255,865",1
15:44,"82,900","2,400","82,900",0,"255,864",6
15:43,"82,900","2,400","82,900",0,"255,858",1
15:40,"82,900","2,400","82,900",0,"255,857",75
15:30,"82,900","2,400","83,000","82,900","255,782","14,254"
15:19,"83,200","2,700","83,200","83,100","241,528","1,482"
15:18,"83,200","2,700","83,200","83,100","240,046",410
15:17,"83,200","2,700","83,300","83,200","239,636","1,551"
15:16,"83,200","2,700","83,200","83,100","238,085",701
15:15,"83,100","2,600","83,200","83,100","237,384",618
15:14,"83,200","2,700","83,200","83,100","236,766",361
15:13,"83,200","2,700","83,200","83,100","236,405",185
15:12,"83,100","2,600","83,200","83,100","236,220",149
15:11,"83,100","2,600","83,200","83,100","236,071",87
15:10,"83,100","2,600","83,200","83,100","235,984",140
15:09,"83,200","2,700","83,200","83,100","235,844",58
15:08,"83,100","2,600","83,200","83,100","235,786",356
15:07,"83,100","2,600","83,200","83,000","235,430","1,058"
15:06,"83,200","2,700","83,200","83,100","234,372","1,389"
15:05,"83,200","2,700","83,200","83,100","232,983",212
15:04,"83,200","2,700","83,200","83,100","232,771",344
15:03,"83,200","2,700","83,200","83,100","232,427",167
15:02,"83,200","2,700","83,200","83,100","232,260",564
15:01,"83,200","2,700","83,200","83,100","231,696",120
15:00,"83,200","2,700","83,200","83,100","231,576",316
14:59,"83,200","2,700","83,200","83,100","231,260",165
14:58,"83,200","2,700","83,200","83,100","231,095",428
14:57,"83,100","2,600","83,200","83,100","230,667",125
14:56,"83,100","2,600","83,200","83,100","230,542",159
14:55,"83,200","2,700","83,200","83,100","230,383","1,187"
14:54,"83,100","2,600","83,200","83,100","229,196","2,510"
14:53,"83,200","2,700","83,200","83,100","226,686",261
14:52,"83,100","2,600","83,200","83,100","226,425",128
14:51,"83,100","2,600","83,200","83,100","226,297",440
