체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,"84,300","1,400",0,"84,300","262,104",4
15:30,"84,300","1,400","84,400","84,300","262,100","20,346"
15:19,"84,700","1,800","84,700","84,400","241,754","1,759"
15:18,"84,600","1,700","84,600","84,500","239,995",91
15:17,"84,500","1,600","84,600","84,500","239,904",241
15:16,"84,600","1,700","84,600","84,500","239,663",73
15:15,"84,500","1,600","84,600","84,500","239,590",104
15:14,"84,700","1,800","84,700","84,500","239,486",118
15:13,"84,600","1,700","84,600","84,500","239,368",202
15:12,"84,600","1,700","84,600","84,500","239,166",108
15:11,"84,600","1,700","84,600","84,500","239,058",152
15:10,"84,600","1,700","84,700","84,500","238,906",157
15:09,"84,500","1,600","84,600","84,500","238,749",359
15:08,"84,500","1,600","84,600","84,500","238,390",59
15:07,"84,500","1,600","84,600","84,500","238,331",30
15:06,"84,500","1,600","84,600","84,500","238,301",768
15:05,"84,700","1,800","84,700","84,600","237,533",249
15:04,"84,600","1,700","84,700","84,600","237,284",322
15:03,"84,600","1,700","84,800","84,600","236,962",117
15:02,"84,600","1,700","84,700","84,600","236,845","2,131"
15:01,"84,500","1,600","84,700","84,500","234,714",305
15:00,"84,500","1,600","84,600","84,500","234,409",127
14:59,"84,500","1,600","84,600","84,500","234,282",193
14:58,"84,600","1,700","84,600","84,500","234,089",46
14:57,"84,600","1,700","84,700","84,500","234,043",255
14:56,"84,700","1,800","84,700","84,500","233,788",218
14:55,"84,500","1,600","84,600","84,500","233,570",257
14:54,"84,700","1,800","84,700","84,600","233,313",51
14:53,"84,500","1,600","84,600","84,500","233,262",51
14:52,"84,600","1,700","84,700","84,500","233,211",753
14:51,"84,600","1,700","84,700","84,600","232,458",234
14:50,"84,700","1,800","84,700","84,600","232,224","2,133"
14:49,"84,400","1,500","84,500","84,400","230,091",275
14:48,"84,400","1,500","84,500","84,400","229,816",55
14:47,"84,500","1,600","84,500","84,400","229,761",312
14:46,"84,500","1,600","84,500","84,400","229,449",219
14:45,"84,500","1,600","84,500","84,400","229,230",181
14:44,"84,400","1,500","84,400","84,300","229,049",167
14:43,"84,500","1,600","84,500","84,400","228,882",23
14:42,"84,400","1,500","84,500","84,400","228,859",165
14:41,"84,300","1,400","84,500","84,300","228,694",181
14:40,"84,400","1,500","84,500","84,400","228,513",115
14:39,"84,300","1,400","84,400","84,200","228,398",742
14:38,"84,500","1,600","84,500","84,400","227,656",608
14:37,"84,600","1,700","84,600","84,500","227,048",125
14:36,"84,600","1,700","84,600","84,500","226,923",341
14:35,"84,600","1,700","84,600","84,500","226,582",166
14:34,"84,600","1,700","84,600","84,500","226,416",807
14:33,"84,600","1,700","84,600","84,500","225,609",229
14:32,"84,600","1,700","84,600","84,500","225,380",87
14:31,"84,500","1,600","84,500","84,400","225,293",350
14:30,"84,400","1,500","84,500","84,400","224,943",749
14:29,"84,600","1,700","84,700","84,500","224,194",147
14:28,"84,600","1,700","84,600","84,500","224,047",76
14:27,"84,600","1,700","84,700","84,600","223,971","1,138"
14:26,"84,800","1,900","84,800","84,700","222,833",80
14:25,"84,700","1,800","84,700","84,600","222,753",247
14:24,"84,600","1,700","84,600","84,500","222,506",132
14:23,"84,600","1,700","84,600","84,500","222,374",145
14:22,"84,600","1,700","84,600","84,500","222,229",79
14:21,"84,500","1,600","84,600","84,500","222,150",89
14:20,"84,500","1,600","84,600","84,500","222,061",266
14:19,"84,500","1,600","84,500","84,400","221,795",182
14:18,"84,400","1,500","84,500","84,400","221,613",70
14:17,"84,500","1,600","84,500","84,400","221,543",96
14:16,"84,600","1,700","84,700","84,500","221,447",182
14:15,"84,600","1,700","84,700","84,500","221,265",123
14:14,"84,500","1,600","84,500","84,400","221,142",149
14:13,"84,600","1,700","84,700","84,500","220,993",250
14:12,"84,600","1,700","84,600","84,500","220,743",560
14:11,"84,700","1,800","84,700","84,600","220,183",52
14:10,"84,600","1,700","84,700","84,600","220,131",63
14:09,"84,700","1,800","84,700","84,600","220,068",32
14:08,"84,700","1,800","84,700","84,600","220,036",166
14:07,"84,600","1,700","84,700","84,600","219,870",72
14:06,"84,600","1,700","84,700","84,600","219,798",33
14:05,"84,700","1,800","84,700","84,600","219,765",572
14:04,"84,800","1,900","84,800","84,700","219,193",132
14:03,"84,800","1,900","84,800","84,700","219,061",394
14:02,"84,600","1,700","84,700","84,600","218,667",59
