체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"171,400","3,600",0,"171,400","669,101",1
15:56,"171,400","3,600",0,"171,400","669,100",28
15:55,"171,400","3,600",0,"171,400","669,072",30
15:52,"171,400","3,600",0,"171,400","669,042",11
15:51,"171,400","3,600",0,"171,400","669,031",8
15:50,"171,400","3,600",0,"171,400","669,023",1
15:49,"171,400","3,600",0,"171,400","669,022",4
15:48,"171,400","3,600",0,"171,400","669,018",9
15:47,"171,400","3,600",0,"171,400","669,009",2
15:44,"171,400","3,600",0,"171,400","669,007",11
15:43,"171,400","3,600",0,"171,400","668,996",39
15:42,"171,400","3,600",0,"171,400","668,957",4
15:40,"171,400","3,600",0,0,"668,953","1,075"
15:30,"171,400","3,600","171,400","171,300","667,878","36,161"
15:19,"171,100","3,900","171,100","171,000","631,717","1,614"
15:18,"171,200","3,800","171,200","171,100","630,103","3,634"
15:17,"171,200","3,800","171,300","171,200","626,469","2,918"
15:16,"171,300","3,700","171,300","171,200","623,551","1,209"
15:15,"171,200","3,800","171,300","171,200","622,342","6,857"
15:14,"171,200","3,800","171,200","171,100","615,485",549
15:13,"171,100","3,900","171,200","171,100","614,936","1,484"
15:12,"171,100","3,900","171,200","171,100","613,452","2,104"
15:11,"171,100","3,900","171,100","171,000","611,348","1,793"
15:10,"171,100","3,900","171,200","171,100","609,555","1,620"
15:09,"171,100","3,900","171,200","171,100","607,935","1,694"
15:08,"171,100","3,900","171,200","171,100","606,241","1,605"
15:07,"171,100","3,900","171,100","171,000","604,636","1,341"
15:06,"171,100","3,900","171,100","171,000","603,295","2,788"
15:05,"171,300","3,700","171,300","171,200","600,507","1,105"
15:04,"171,300","3,700","171,300","171,200","599,402","1,862"
15:03,"171,400","3,600","171,400","171,300","597,540","1,263"
15:02,"171,500","3,500","171,500","171,400","596,277","1,650"
15:01,"171,600","3,400","171,600","171,500","594,627","2,617"
15:00,"171,500","3,500","171,500","171,400","592,010","2,558"
14:59,"171,200","3,800","171,300","171,200","589,452","3,407"
14:58,"171,200","3,800","171,200","171,100","586,045",656
14:57,"171,200","3,800","171,200","171,100","585,389",631
14:56,"171,200","3,800","171,200","171,100","584,758","1,941"
14:55,"171,200","3,800","171,200","171,100","582,817",353
14:54,"171,200","3,800","171,200","171,100","582,464",536
14:53,"171,200","3,800","171,200","171,100","581,928",342
14:52,"171,200","3,800","171,200","171,100","581,586",536
14:51,"171,200","3,800","171,200","171,100","581,050","1,044"
14:50,"171,200","3,800","171,200","171,100","580,006",835
14:49,"171,200","3,800","171,200","171,100","579,171","5,159"
14:48,"171,000","4,000","171,000","170,900","574,012","1,362"
14:47,"171,000","4,000","171,000","170,900","572,650","1,584"
14:46,"171,100","3,900","171,100","171,000","571,066","3,331"
14:45,"171,000","4,000","171,000","170,900","567,735",687
14:44,"171,100","3,900","171,100","171,000","567,048",748
14:43,"171,100","3,900","171,100","171,000","566,300","3,804"
14:42,"171,000","4,000","171,000","170,900","562,496","2,307"
14:41,"171,000","4,000","171,100","171,000","560,189","1,013"
14:40,"171,000","4,000","171,100","171,000","559,176","5,434"
14:39,"171,000","4,000","171,100","171,000","553,742","2,526"
14:38,"171,200","3,800","171,200","171,100","551,216","1,662"
14:37,"171,400","3,600","171,400","171,300","549,554","2,782"
14:36,"171,200","3,800","171,300","171,200","546,772","1,962"
14:35,"171,400","3,600","171,400","171,300","544,810",854
14:34,"171,400","3,600","171,400","171,300","543,956",774
14:33,"171,400","3,600","171,400","171,300","543,182",552
14:32,"171,400","3,600","171,400","171,300","542,630","2,173"
14:31,"171,400","3,600","171,500","171,400","540,457",798
14:30,"171,500","3,500","171,600","171,500","539,659","1,321"
14:29,"171,600","3,400","171,600","171,500","538,338","3,145"
14:28,"171,600","3,400","171,600","171,500","535,193","1,197"
14:27,"171,600","3,400","171,700","171,600","533,996","1,246"
14:26,"171,600","3,400","171,700","171,600","532,750","1,142"
14:25,"171,700","3,300","171,700","171,600","531,608","6,106"
14:24,"172,000","3,000","172,000","171,900","525,502",886
14:23,"172,000","3,000","172,000","171,900","524,616",798
14:22,"171,900","3,100","172,000","171,900","523,818",561
14:21,"172,000","3,000","172,000","171,900","523,257",621
14:20,"172,000","3,000","172,100","172,000","522,636","2,214"
14:19,"172,000","3,000","172,000","171,900","520,422",873
14:18,"172,100","2,900","172,100","172,000","519,549","8,304"
14:17,"171,800","3,200","171,900","171,800","511,245","2,815"
14:16,"171,800","3,200","171,800","171,700","508,430","5,741"
14:15,"171,600","3,400","171,600","171,500","502,689","1,050"
14:14,"171,600","3,400","171,600","171,500","501,639",511
