체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"244,000","9,500",0,"244,000","886,251",101
15:57,"244,000","9,500",0,"244,000","886,150",40
15:56,"244,000","9,500",0,"244,000","886,110",1
15:55,"244,000","9,500",0,"244,000","886,109",2
15:53,"244,000","9,500",0,"244,000","886,107",10
15:52,"244,000","9,500",0,"244,000","886,097",4
15:51,"244,000","9,500",0,"244,000","886,093",65
15:50,"244,000","9,500",0,"244,000","886,028",29
15:46,"244,000","9,500",0,"244,000","885,999",9
15:44,"244,000","9,500",0,"244,000","885,990",64
15:43,"244,000","9,500",0,"244,000","885,926",3
15:42,"244,000","9,500",0,"244,000","885,923",3
15:41,"244,000","9,500",0,"244,000","885,920",6
15:40,"244,000","9,500",0,"244,000","885,914",757
15:30,"244,000","9,500","244,000","243,500","885,157","33,412"
15:19,"244,000","9,500","244,000","243,500","851,745","2,302"
15:18,"243,500",10,"244,000","243,500","849,443","3,189"
15:17,"243,500",10,"244,000","243,500","846,254","4,809"
15:16,"243,500",10,"244,000","243,500","841,445","2,064"
15:15,"243,500",10,"244,000","243,500","839,381","1,000"
15:14,"244,000","9,500","244,000","243,500","838,381",606
15:13,"243,500",10,"244,000","243,500","837,775",904
15:12,"243,500",10,"243,500","243,000","836,871","9,079"
15:11,"243,000",10,"243,500","243,000","827,792",986
15:10,"243,000",10,"243,500","243,000","826,806","5,766"
15:09,"244,000","9,500","244,000","243,500","821,040",702
15:08,"243,500",10,"244,000","243,500","820,338","1,122"
15:07,"243,500",10,"244,000","243,500","819,216","1,520"
15:06,"244,000","9,500","244,000","243,500","817,696",638
15:05,"244,000","9,500","244,000","243,500","817,058",913
15:04,"243,500",10,"244,000","243,500","816,145","1,741"
15:03,"244,500","9,000","244,500","244,000","814,404","2,270"
15:02,"244,000","9,500","244,500","244,000","812,134","2,197"
15:01,"244,000","9,500","244,500","244,000","809,937","3,135"
15:00,"244,500","9,000","244,500","244,000","806,802","2,738"
14:59,"244,000","9,500","244,500","244,000","804,064","1,006"
14:58,"244,500","9,000","244,500","244,000","803,058",766
14:57,"244,500","9,000","244,500","244,000","802,292",610
14:56,"244,500","9,000","244,500","244,000","801,682","1,515"
14:55,"244,000","9,500","244,500","244,000","800,167",642
14:54,"244,500","9,000","244,500","244,000","799,525",743
14:53,"244,000","9,500","244,500","244,000","798,782",561
14:52,"244,500","9,000","244,500","244,000","798,221",903
14:51,"244,000","9,500","244,500","244,000","797,318",708
14:50,"244,500","9,000","244,500","244,000","796,610",807
14:49,"244,000","9,500","244,500","244,000","795,803",745
14:48,"244,500","9,000","244,500","244,000","795,058","1,209"
14:47,"244,000","9,500","244,500","244,000","793,849","11,685"
14:46,"243,500",10,"244,000","243,500","782,164","1,991"
14:45,"243,500",10,"244,000","243,500","780,173",811
14:44,"243,500",10,"244,000","243,500","779,362",396
14:43,"244,000","9,500","244,000","243,500","778,966","1,234"
14:42,"243,500",10,"244,000","243,500","777,732",509
14:41,"244,000","9,500","244,000","243,500","777,223",904
14:40,"244,000","9,500","244,000","243,500","776,319","1,988"
14:39,"243,500",10,"244,000","243,500","774,331",448
14:38,"243,500",10,"244,000","243,500","773,883","4,708"
14:37,"243,500",10,"244,000","243,500","769,175","6,290"
14:36,"243,500",10,"243,500","243,000","762,885",480
14:35,"243,500",10,"243,500","243,000","762,405","1,471"
14:34,"243,000",10,"243,500","243,000","760,934","6,511"
14:33,"243,500",10,"244,000","243,500","754,423","1,271"
14:32,"243,500",10,"244,000","243,500","753,152","2,152"
14:31,"243,500",10,"244,000","243,500","751,000","3,077"
14:30,"243,500",10,"244,000","243,500","747,923",911
14:29,"243,500",10,"244,000","243,500","747,012","1,563"
14:28,"243,500",10,"244,000","243,500","745,449",719
14:27,"243,500",10,"244,000","243,500","744,730","1,316"
14:26,"243,500",10,"244,000","243,500","743,414",687
14:25,"243,500",10,"244,000","243,500","742,727",615
14:24,"243,500",10,"244,000","243,500","742,112",867
14:23,"243,500",10,"243,500","243,000","741,245","3,329"
14:22,"243,500",10,"243,500","243,000","737,916","2,124"
14:21,"243,500",10,"244,000","243,500","735,792",541
14:20,"243,500",10,"244,000","243,500","735,251",528
14:19,"243,500",10,"244,000","243,500","734,723","3,245"
14:18,"243,500",10,"244,000","243,500","731,478",732
14:17,"243,500",10,"244,000","243,500","730,746",603
14:16,"243,500",10,"244,000","243,500","730,143","14,489"
14:15,"243,000",10,"243,500","243,000","715,654",572
14:14,"243,000",10,"243,500","243,000","715,082",599
14:13,"243,000",10,"243,500","243,000","714,483",702
14:12,"243,000",10,"243,500","243,000","713,781",649
14:11,"243,000",10,"243,500","243,000","713,132","1,021"
14:10,"243,500",10,"243,500","243,000","712,111",622
14:09,"243,500",10,"243,500","243,000","711,489","1,814"
14:08,"243,000",10,"243,500","243,000","709,675","1,053"
14:07,"243,000",10,"243,500","243,000","708,622",976
14:06,"243,500",10,"243,500","243,000","707,646","1,588"
14:05,"243,500",10,"243,500","243,000","706,058",324
14:04,"243,000",10,"243,500","243,000","705,734",267
14:03,"243,000",10,"243,500","243,000","705,467",699
14:02,"243,000",10,"243,500","243,000","704,768","7,661"
14:01,"243,000",10,"243,000","242,500","697,107","1,790"
14:00,"242,500",11,"243,000","242,500","695,317","1,819"
13:59,"242,500",11,"243,000","242,500","693,498",753
13:58,"242,500",11,"243,000","242,500","692,745","5,349"
13:57,"242,500",11,"243,000","242,500","687,396","1,922"
13:56,"242,500",11,"243,000","242,500","685,474","2,267"
13:55,"243,000",10,"243,000","242,500","683,207","1,402"
13:54,"242,500",11,"243,000","242,500","681,805","1,010"
13:53,"243,000",10,"243,000","242,500","680,795","11,242"
13:52,"243,500",10,"243,500","243,000","669,553",987
13:51,"243,000",10,"243,500","243,000","668,566","2,475"
13:50,"243,000",10,"243,500","243,000","666,091","1,668"
13:49,"243,500",10,"243,500","243,000","664,423",482
13:48,"243,000",10,"243,500","243,000","663,941",603
13:47,"243,500",10,"243,500","243,000","663,338",531
13:46,"243,500",10,"243,500","243,000","662,807",547
13:45,"243,000",10,"243,500","243,000","662,260",776
13:44,"243,000",10,"243,500","243,000","661,484",496
13:43,"243,500",10,"243,500","243,000","660,988",653
13:42,"243,000",10,"243,500","243,000","660,335","2,555"
13:41,"243,000",10,"243,500","243,000","657,780",313
13:40,"243,000",10,"243,500","243,000","657,467",447
13:39,"243,000",10,"243,500","243,000","657,020",540
13:38,"243,000",10,"243,500","243,000","656,480",368
13:37,"243,000",10,"243,500","243,000","656,112",696
13:36,"243,500",10,"243,500","243,000","655,416",794
13:35,"243,000",10,"243,500","243,000","654,622",438
13:34,"243,000",10,"243,500","243,000","654,184",683
13:33,"243,500",10,"243,500","243,000","653,501",595
13:32,"243,000",10,"243,500","243,000","652,906","1,507"
13:31,"243,000",10,"243,500","243,000","651,399","1,894"
13:30,"243,000",10,"243,500","243,000","649,505",534
13:29,"243,500",10,"243,500","243,000","648,971",983
13:28,"243,000",10,"243,500","243,000","647,988","1,323"
13:27,"243,000",10,"243,500","243,000","646,665",533
13:26,"243,000",10,"243,500","243,000","646,132","1,193"
13:25,"243,500",10,"243,500","243,000","644,939",616
13:24,"243,000",10,"243,500","243,000","644,323",477
13:23,"243,000",10,"243,500","243,000","643,846",794
13:22,"243,000",10,"243,500","243,000","643,052",579
13:21,"243,000",10,"243,500","243,000","642,473","1,736"
13:20,"243,000",10,"243,500","243,000","640,737","3,939"
13:19,"243,500",10,"244,000","243,500","636,798","2,060"
13:18,"243,500",10,"244,000","243,500","634,738",400
13:17,"243,500",10,"244,000","243,500","634,338","1,547"
13:16,"243,500",10,"244,000","243,500","632,791",328
13:15,"243,500",10,"244,000","243,500","632,463","1,115"
13:14,"244,000","9,500","244,000","243,500","631,348",464
13:13,"244,000","9,500","244,000","243,500","630,884",947
13:12,"243,500",10,"244,000","243,500","629,937",254
13:11,"244,000","9,500","244,000","243,500","629,683","1,364"
13:10,"244,000","9,500","244,000","243,500","628,319",632
13:09,"244,000","9,500","244,000","243,500","627,687",361
13:08,"243,500",10,"244,000","243,500","627,326",721
13:07,"243,500",10,"244,000","243,500","626,605",316
13:06,"244,000","9,500","244,000","243,500","626,289",356
13:05,"243,500",10,"244,000","243,500","625,933",267
13:04,"243,500",10,"244,000","243,500","625,666","7,499"
13:03,"243,500",10,"243,500","243,000","618,167",355
13:02,"243,500",10,"243,500","243,000","617,812",588
13:01,"243,500",10,"243,500","243,000","617,224","1,215"
13:00,"243,000",10,"243,500","243,000","616,009",555
12:59,"243,000",10,"243,500","243,000","615,454",201
12:58,"243,500",10,"243,500","243,000","615,253",461
12:57,"243,000",10,"243,500","243,000","614,792",405
12:56,"243,000",10,"243,500","243,000","614,387",565
12:55,"243,500",10,"243,500","243,000","613,822",704
12:54,"243,500",10,"243,500","243,000","613,118",340
12:53,"243,000",10,"243,500","243,000","612,778",409
12:52,"243,500",10,"243,500","243,000","612,369","1,034"
12:51,"243,000",10,"243,500","243,000","611,335","1,555"
12:50,"243,000",10,"243,500","243,000","609,780","1,036"
12:49,"243,000",10,"243,500","243,000","608,744",277
12:48,"243,000",10,"243,500","243,000","608,467",390
12:47,"243,000",10,"243,500","243,000","608,077",428
12:46,"243,000",10,"243,500","243,000","607,649",559
