체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"253,500","4,500","253,500",0,"731,258",42
15:56,"253,500","4,500","253,500",0,"731,216",2
15:54,"253,500","4,500","253,500",0,"731,214",2
15:52,"253,500","4,500","253,500",0,"731,212",10
15:50,"253,500","4,500","253,500",0,"731,202",1
15:48,"253,500","4,500","253,500",0,"731,201",1
15:47,"253,500","4,500","253,500",0,"731,200",6
15:46,"253,500","4,500","253,500",0,"731,194",4
15:45,"253,500","4,500",0,0,"731,190",16
15:42,"253,500","4,500","253,500",0,"731,174",25
15:41,"253,500","4,500","253,500",0,"731,149",33
15:40,"253,500","4,500","253,500",0,"731,116",220
15:30,"253,500","4,500","253,500","253,000","730,896","49,984"
15:19,"253,500","4,500","254,000","253,500","680,912","2,391"
15:18,"254,000","5,000","254,500","254,000","678,521","3,004"
15:17,"254,000","5,000","254,000","253,500","675,517","1,060"
15:16,"254,000","5,000","254,000","253,500","674,457","2,588"
15:15,"254,000","5,000","254,500","254,000","671,869","3,746"
15:14,"253,500","4,500","254,000","253,500","668,123","1,323"
15:13,"253,500","4,500","254,000","253,500","666,800","1,469"
15:12,"254,000","5,000","254,000","253,500","665,331","1,177"
15:11,"253,500","4,500","254,000","253,500","664,154","1,002"
15:10,"253,500","4,500","254,000","253,500","663,152","1,756"
15:09,"253,500","4,500","254,000","253,500","661,396","1,815"
15:08,"254,000","5,000","254,000","253,500","659,581","2,133"
15:07,"253,500","4,500","254,000","253,500","657,448","1,452"
15:06,"254,000","5,000","254,000","253,500","655,996","1,436"
15:05,"254,000","5,000","254,000","253,500","654,560","2,265"
15:04,"253,500","4,500","254,000","253,500","652,295","5,386"
15:03,"254,500","5,500","254,500","254,000","646,909","1,074"
15:02,"254,500","5,500","254,500","254,000","645,835","1,183"
15:01,"254,000","5,000","254,500","254,000","644,652","1,273"
15:00,"254,000","5,000","254,500","254,000","643,379","1,260"
14:59,"254,000","5,000","254,500","254,000","642,119","1,893"
14:58,"254,500","5,500","254,500","254,000","640,226","2,241"
14:57,"254,000","5,000","254,500","254,000","637,985","1,271"
