체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,"356,500","6,000","356,500",0,"249,216",1
15:56,"356,500","6,000","356,500",0,"249,215",1
15:55,"356,500","6,000","356,500",0,"249,214",1
15:51,"356,500","6,000","356,500",0,"249,213",1
15:49,"356,500","6,000","356,500",0,"249,212",6
15:48,"356,500","6,000","356,500",0,"249,206",1
15:46,"356,500","6,000","356,500",0,"249,205",13
15:44,"356,500","6,000","356,500",0,"249,192",4
15:43,"356,500","6,000","356,500",0,"249,188",7
15:41,"356,500","6,000","356,500",0,"249,181",3
15:40,"356,500","6,000","356,500",0,"249,178",91
15:30,"356,500","6,000","356,500","356,000","249,087","9,388"
15:19,"355,500","7,000","355,500","355,000","239,699","1,010"
15:18,"355,500","7,000","355,500","355,000","238,689",570
15:17,"355,000","7,500","355,500","355,000","238,119","5,068"
15:16,"354,500","8,000","355,000","354,500","233,051","1,425"
15:15,"355,000","7,500","355,000","354,500","231,626",838
15:14,"355,000","7,500","355,000","354,500","230,788","1,247"
15:13,"354,500","8,000","355,000","354,500","229,541","1,435"
15:12,"354,500","8,000","355,000","354,500","228,106",917
15:11,"355,000","7,500","355,500","355,000","227,189","1,853"
15:10,"355,000","7,500","355,000","354,500","225,336","1,513"
15:09,"355,000","7,500","355,500","355,000","223,823",290
15:08,"355,000","7,500","355,500","355,000","223,533",779
15:07,"355,000","7,500","355,500","355,000","222,754",310
15:06,"355,000","7,500","355,500","355,000","222,444",665
15:05,"355,500","7,000","355,500","355,000","221,779",258
15:04,"355,000","7,500","355,500","355,000","221,521",890
15:03,"355,000","7,500","355,500","355,000","220,631",183
15:02,"355,000","7,500","355,500","355,000","220,448",322
15:01,"355,500","7,000","355,500","355,000","220,126",377
15:00,"355,500","7,000","355,500","355,000","219,749",325
14:59,"355,000","7,500","355,500","355,000","219,424","1,867"
14:58,"354,000","8,500","354,500","354,000","217,557","1,190"
14:57,"354,500","8,000","354,500","354,000","216,367",461
14:56,"354,500","8,000","354,500","354,000","215,906",720
14:55,"354,000","8,500","354,500","354,000","215,186",519
14:54,"354,500","8,000","354,500","354,000","214,667",773
14:53,"354,500","8,000","354,500","354,000","213,894",452
14:52,"354,000","8,500","354,500","354,000","213,442",486
14:51,"354,000","8,500","354,500","354,000","212,956",105
14:50,"354,500","8,000","354,500","354,000","212,851",208
14:49,"354,500","8,000","354,500","354,000","212,643",289
14:48,"354,000","8,500","354,500","354,000","212,354",238
14:47,"354,500","8,000","354,500","354,000","212,116",342
14:46,"354,500","8,000","354,500","354,000","211,774",411
14:45,"354,500","8,000","354,500","354,000","211,363",125
14:44,"354,500","8,000","354,500","354,000","211,238",175
14:43,"353,500","9,000","354,500","353,500","211,063","1,126"
14:42,"353,500","9,000","354,000","353,500","209,937",193
14:41,"353,500","9,000","354,000","353,500","209,744",426
14:40,"354,000","8,500","354,000","353,500","209,318",401
14:39,"353,500","9,000","354,000","353,500","208,917",825
14:38,"353,500","9,000","354,000","353,500","208,092",633
14:37,"354,000","8,500","354,500","354,000","207,459",335
14:36,"354,500","8,000","354,500","354,000","207,124",207
14:35,"354,000","8,500","354,500","354,000","206,917","2,073"
14:34,"353,500","9,000","354,000","353,500","204,844",503
14:33,"354,000","8,500","354,000","353,500","204,341",547
14:32,"353,500","9,000","354,000","353,500","203,794",601
14:31,"353,500","9,000","354,000","353,500","203,193","2,706"
14:30,"354,500","8,000","354,500","354,000","200,487",278
14:29,"354,500","8,000","354,500","354,000","200,209",319
14:28,"354,500","8,000","354,500","354,000","199,890",508
14:27,"354,500","8,000","355,000","354,500","199,382","1,119"
14:26,"354,000","8,500","354,500","354,000","198,263",260
14:25,"354,000","8,500","354,500","354,000","198,003",534
14:24,"354,000","8,500","354,500","354,000","197,469","1,620"
14:23,"355,000","7,500","355,000","354,500","195,849",565
14:22,"354,500","8,000","355,000","354,500","195,284",646
14:21,"354,500","8,000","355,000","354,500","194,638",390
14:20,"354,500","8,000","355,000","354,500","194,248","1,150"
14:19,"355,000","7,500","355,500","355,000","193,098",739
14:18,"355,000","7,500","355,500","355,000","192,359",252
14:17,"355,000","7,500","355,500","355,000","192,107",734
14:16,"355,000","7,500","355,500","355,000","191,373",198
14:15,"355,500","7,000","355,500","355,000","191,175",438
14:14,"355,500","7,000","355,500","355,000","190,737",311
14:13,"355,000","7,500","355,500","355,000","190,426",280
14:12,"355,500","7,000","355,500","355,000","190,146","1,004"
14:11,"355,500","7,000","356,000","355,500","189,142",643
14:10,"355,500","7,000","356,000","355,500","188,499","1,474"
14:09,"356,000","6,500","356,500","356,000","187,025",491
14:08,"356,000","6,500","356,500","356,000","186,534",216
14:07,"356,500","6,000","356,500","356,000","186,318",825
14:06,"357,000","5,500","357,000","356,500","185,493",641
14:05,"357,500","5,000","357,500","357,000","184,852",140
14:04,"357,500","5,000","357,500","357,000","184,712",545
14:03,"357,500","5,000","358,000","357,500","184,167",406
14:02,"357,500","5,000","358,000","357,500","183,761",506
14:01,"357,500","5,000","358,000","357,500","183,255",316
14:00,"357,500","5,000","357,500","357,000","182,939",293
13:59,"357,500","5,000","357,500","357,000","182,646",103
13:58,"357,500","5,000","357,500","357,000","182,543",252
13:57,"357,000","5,500","357,500","357,000","182,291",512
13:56,"357,500","5,000","358,000","357,500","181,779",359
13:55,"357,500","5,000","357,500","357,000","181,420",101
13:54,"357,000","5,500","357,500","357,000","181,319","2,731"
13:53,"356,000","6,500","356,500","356,000","178,588",173
13:52,"356,000","6,500","356,500","356,000","178,415",139
13:51,"356,000","6,500","356,500","356,000","178,276",199
13:50,"356,500","6,000","356,500","356,000","178,077",110
13:49,"356,500","6,000","356,500","356,000","177,967",202
13:48,"356,500","6,000","356,500","356,000","177,765",473
13:47,"356,500","6,000","356,500","356,000","177,292",200
13:46,"356,500","6,000","356,500","356,000","177,092",191
13:45,"356,500","6,000","357,000","356,500","176,901",66
13:44,"356,500","6,000","357,000","356,500","176,835",189
13:43,"356,000","6,500","356,500","356,000","176,646",112
13:42,"356,500","6,000","356,500","356,000","176,534",249
13:41,"356,500","6,000","356,500","356,000","176,285",89
13:40,"356,000","6,500","356,000","355,500","176,196",374
13:39,"356,500","6,000","356,500","356,000","175,822",252
13:38,"356,000","6,500","356,500","356,000","175,570",187
13:37,"356,000","6,500","356,500","356,000","175,383",535
13:36,"356,000","6,500","356,000","355,500","174,848",95
13:35,"356,000","6,500","356,000","355,500","174,753","1,347"
13:34,"356,500","6,000","356,500","356,000","173,406",148
13:33,"356,000","6,500","356,500","356,000","173,258",159
13:32,"356,000","6,500","356,500","356,000","173,099",140
13:31,"356,000","6,500","356,500","356,000","172,959",115
13:30,"356,500","6,000","356,500","356,000","172,844",202
13:29,"356,500","6,000","356,500","356,000","172,642",232
13:28,"356,500","6,000","357,000","356,500","172,410",94
13:27,"356,500","6,000","357,000","356,500","172,316",296
13:26,"356,500","6,000","356,500","356,000","172,020",153
13:25,"356,500","6,000","356,500","356,000","171,867",316
13:24,"356,000","6,500","356,500","356,000","171,551",150
13:23,"356,000","6,500","356,500","356,000","171,401",400
13:22,"356,500","6,000","357,000","356,500","171,001",194
13:21,"356,500","6,000","357,000","356,500","170,807",190
13:20,"357,000","5,500","357,000","356,500","170,617",60
13:19,"356,500","6,000","357,000","356,500","170,557",160
13:18,"356,500","6,000","357,000","356,500","170,397",87
13:17,"357,000","5,500","357,000","356,500","170,310",217
13:16,"356,000","6,500","357,000","356,000","170,093",337
13:15,"356,000","6,500","356,500","356,000","169,756",190
13:14,"356,000","6,500","356,500","356,000","169,566",163
13:13,"356,500","6,000","357,000","356,500","169,403",96
13:12,"357,000","5,500","357,000","356,500","169,307",319
13:11,"356,500","6,000","356,500","356,000","168,988",79
13:10,"356,500","6,000","356,500","356,000","168,909",129
13:09,"356,500","6,000","357,000","356,500","168,780",298
13:08,"356,500","6,000","357,000","356,500","168,482",432
13:07,"356,500","6,000","357,000","356,500","168,050",167
13:06,"356,500","6,000","357,000","356,500","167,883",357
13:05,"356,500","6,000","357,000","356,500","167,526",121
13:04,"357,000","5,500","357,000","356,500","167,405",443
13:03,"357,000","5,500","357,500","357,000","166,962",57
13:02,"357,500","5,000","357,500","357,000","166,905",166
13:01,"357,000","5,500","357,500","357,000","166,739",120
13:00,"357,000","5,500","357,500","357,000","166,619",76
12:59,"357,000","5,500","357,500","357,000","166,543",152
12:58,"357,000","5,500","357,500","357,000","166,391",613
12:57,"357,500","5,000","357,500","357,000","165,778",162
12:56,"357,500","5,000","357,500","357,000","165,616",278
12:55,"357,000","5,500","357,500","357,000","165,338",164
12:54,"357,000","5,500","357,500","357,000","165,174",170
12:53,"357,000","5,500","357,500","357,000","165,004",738
12:52,"356,500","6,000","357,000","356,500","164,266",220
12:51,"356,500","6,000","357,000","356,500","164,046",326
12:50,"356,500","6,000","357,000","356,500","163,720",78
12:49,"356,500","6,000","357,000","356,500","163,642",198
12:48,"356,500","6,000","357,000","356,500","163,444",183
12:47,"357,000","5,500","357,000","356,500","163,261",138
12:46,"357,000","5,500","357,000","356,500","163,123",331
12:45,"356,500","6,000","357,000","356,500","162,792","1,045"
12:44,"356,500","6,000","357,000","356,500","161,747",116
12:43,"357,000","5,500","357,000","356,500","161,631",72
12:42,"356,500","6,000","357,000","356,500","161,559",155
12:41,"357,000","5,500","357,500","357,000","161,404",844
12:40,"357,000","5,500","357,500","357,000","160,560",235
12:39,"357,500","5,000","358,000","357,000","160,325",176
12:38,"358,000","4,500","358,000","357,500","160,149",102
12:37,"357,500","5,000","358,000","357,500","160,047",144
12:36,"357,500","5,000","358,000","357,500","159,903",687
12:35,"358,000","4,500","358,000","357,500","159,216",437
12:34,"357,500","5,000","358,000","357,500","158,779",281
12:33,"358,000","4,500","358,000","357,500","158,498",84
12:32,"358,000","4,500","358,000","357,500","158,414",380
12:31,"357,000","5,500","357,500","357,000","158,034",196
12:30,"357,000","5,500","357,500","357,000","157,838",427
12:29,"356,500","6,000","357,000","356,500","157,411",163
12:28,"357,000","5,500","357,000","356,500","157,248",84
12:27,"357,000","5,500","357,000","356,500","157,164",284
12:26,"357,000","5,500","357,500","357,000","156,880",41
12:25,"357,500","5,000","357,500","357,000","156,839",277
12:24,"357,000","5,500","357,500","357,000","156,562",282
12:23,"357,000","5,500","357,500","357,000","156,280",37
12:22,"357,000","5,500","357,500","357,000","156,243",261
12:21,"357,500","5,000","357,500","357,000","155,982",173
12:20,"357,500","5,000","357,500","357,000","155,809",226
12:19,"357,500","5,000","357,500","357,000","155,583",575
12:18,"357,000","5,500","357,000","356,500","155,008",99
12:17,"357,000","5,500","357,000","356,500","154,909",241
12:16,"357,000","5,500","357,000","356,500","154,668",104
12:15,"356,500","6,000","357,000","356,500","154,564",492
12:14,"356,500","6,000","357,000","356,500","154,072",150
12:13,"357,000","5,500","357,000","356,500","153,922",145
12:12,"357,000","5,500","357,000","356,500","153,777",115
12:11,"357,000","5,500","357,000","356,500","153,662",226
12:10,"356,500","6,000","357,000","356,500","153,436",200
12:09,"357,000","5,500","357,500","357,000","153,236",212
12:08,"357,000","5,500","357,000","356,500","153,024",188
12:07,"357,500","5,000","357,500","356,500","152,836","1,263"
12:06,"357,500","5,000","358,000","357,500","151,573","5,783"
