체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,"362,500",11,"362,500",0,"275,585",4
15:56,"362,500",11,"362,500",0,"275,581",1
15:53,"362,500",11,"362,500",0,"275,580",1
15:51,"362,500",11,"362,500",0,"275,579",2
15:50,"362,500",11,"362,500",0,"275,577",16
15:49,"362,500",11,"362,500",0,"275,561",5
15:48,"362,500",11,"362,500",0,"275,556",4
15:47,"362,500",11,"362,500",0,"275,552",1
15:46,"362,500",11,"362,500",0,"275,551",66
15:44,"362,500",11,"362,500",0,"275,485",1
15:43,"362,500",11,"362,500",0,"275,484",12
15:42,"362,500",11,"362,500",0,"275,472",1
15:41,"362,500",11,"362,500",0,"275,471",39
15:40,"362,500",11,0,0,"275,432",87
15:30,"362,500",11,"362,500","362,000","275,345","18,187"
15:19,"362,000",10,"362,000","361,500","257,158",598
15:18,"361,000","9,500","361,500","361,000","256,560",722
15:17,"361,500",10,"362,000","361,500","255,838",979
15:16,"362,500",11,"362,500","362,000","254,859","1,544"
15:15,"361,500",10,"362,000","361,500","253,315","1,262"
15:14,"362,500",11,"362,500","362,000","252,053",984
15:13,"362,500",11,"362,500","362,000","251,069","1,607"
15:12,"362,000",10,"362,500","362,000","249,462",829
15:11,"362,000",10,"362,500","362,000","248,633",749
15:10,"362,500",11,"362,500","362,000","247,884",927
15:09,"361,500",10,"362,000","361,500","246,957","1,511"
15:08,"362,500",11,"362,500","362,000","245,446",359
15:07,"362,500",11,"362,500","362,000","245,087",802
15:06,"362,500",11,"363,000","362,500","244,285",510
15:05,"362,500",11,"363,000","362,500","243,775","1,016"
15:04,"363,000",11,"363,000","362,500","242,759",274
15:03,"362,500",11,"363,000","362,500","242,485",498
15:02,"362,500",11,"363,000","362,500","241,987",271
15:01,"363,000",11,"363,000","362,500","241,716",256
15:00,"363,000",11,"363,000","362,500","241,460",694
14:59,"363,000",11,"363,500","363,000","240,766",621
14:58,"362,500",11,"363,000","362,500","240,145",394
14:57,"363,500",12,"363,500","363,000","239,751",692
14:56,"363,000",11,"363,500","363,000","239,059",440
14:55,"363,000",11,"363,500","363,000","238,619",965
14:54,"362,500",11,"363,000","362,500","237,654",483
14:53,"362,500",11,"363,000","362,500","237,171","1,052"
14:52,"363,000",11,"363,500","363,000","236,119","3,112"
14:51,"363,000",11,"363,000","362,500","233,007",368
14:50,"363,000",11,"363,000","362,500","232,639",399
14:49,"363,000",11,"363,000","362,500","232,240",551
14:48,"363,000",11,"363,000","362,500","231,689",543
14:47,"362,500",11,"363,000","362,500","231,146",818
14:46,"362,500",11,"363,000","362,500","230,328",582
14:45,"362,500",11,"363,000","362,500","229,746",346
14:44,"363,000",11,"363,000","362,500","229,400",499
14:43,"363,000",11,"363,000","362,500","228,901",232
14:42,"362,500",11,"363,000","362,500","228,669",397
14:41,"362,500",11,"363,000","362,500","228,272",245
14:40,"362,500",11,"363,000","362,500","228,027",440
14:39,"363,000",11,"363,000","362,500","227,587",436
14:38,"362,500",11,"363,000","362,500","227,151",359
14:37,"362,000",10,"363,000","362,000","226,792","1,304"
14:36,"362,500",11,"363,000","362,500","225,488","1,788"
14:35,"362,000",10,"362,500","362,000","223,700","1,096"
14:34,"362,000",10,"362,000","361,500","222,604","1,155"
14:33,"362,000",10,"362,000","361,500","221,449","1,270"
14:32,"362,500",11,"362,500","362,000","220,179","1,183"
