체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"39,850",900,0,"39,850","696,343",22
15:57,"39,850",900,0,"39,850","696,321",347
15:54,"39,850",900,"39,850",0,"695,974",6
15:53,"39,850",900,"39,850",0,"695,968",255
15:51,"39,850",900,"39,850",0,"695,713",1
15:50,"39,850",900,"39,850",0,"695,712",1
15:49,"39,850",900,"39,850",0,"695,711",20
15:48,"39,850",900,"39,850",0,"695,691",501
15:44,"39,850",900,"39,850",0,"695,190",11
15:42,"39,850",900,"39,850",0,"695,179",10
15:41,"39,850",900,"39,850",0,"695,169",2
15:40,"39,850",900,0,0,"695,167",240
15:30,"39,850",900,"39,850","39,800","694,927","99,487"
15:19,"39,700",750,"39,700","39,650","595,440","6,624"
15:18,"39,700",750,"39,700","39,650","588,816","3,253"
15:17,"39,700",750,"39,700","39,650","585,563","2,340"
15:16,"39,650",700,"39,700","39,650","583,223","2,409"
15:15,"39,650",700,"39,700","39,650","580,814","1,564"
15:14,"39,700",750,"39,700","39,650","579,250","1,317"
15:13,"39,700",750,"39,700","39,650","577,933","1,334"
15:12,"39,700",750,"39,700","39,650","576,599","2,141"
15:11,"39,700",750,"39,700","39,650","574,458","3,185"
15:10,"39,650",700,"39,650","39,600","571,273","5,289"
15:09,"39,600",650,"39,600","39,550","565,984","1,048"
15:08,"39,600",650,"39,600","39,550","564,936","8,231"
15:07,"39,600",650,"39,600","39,550","556,705","1,043"
15:06,"39,600",650,"39,600","39,550","555,662",927
15:05,"39,600",650,"39,600","39,550","554,735","1,047"
15:04,"39,600",650,"39,600","39,550","553,688","3,900"
15:03,"39,500",550,"39,500","39,450","549,788","7,519"
15:02,"39,550",600,"39,550","39,500","542,269",640
15:01,"39,500",550,"39,500","39,450","541,629","1,137"
15:00,"39,500",550,"39,500","39,450","540,492",592
14:59,"39,550",600,"39,500","39,450","539,900",984
14:58,"39,450",500,"39,550","39,450","538,916","1,296"
14:57,"39,450",500,"39,450","39,400","537,620","1,427"
14:56,"39,400",450,"39,450","39,400","536,193",361
14:55,"39,450",500,"39,450","39,400","535,832","3,760"
14:54,"39,550",600,"39,550","39,450","532,072","2,727"
14:53,"39,450",500,"39,450","39,400","529,345","1,448"
14:52,"39,400",450,"39,400","39,350","527,897",802
14:51,"39,350",400,"39,400","39,350","527,095","6,717"
14:50,"39,450",500,"39,450","39,400","520,378","1,117"
14:49,"39,450",500,"39,450","39,400","519,261",714
14:48,"39,400",450,"39,450","39,400","518,547",598
14:47,"39,450",500,"39,450","39,400","517,949",373
14:46,"39,450",500,"39,450","39,400","517,576",983
14:45,"39,450",500,"39,450","39,400","516,593","3,592"
14:44,"39,500",550,"39,500","39,450","513,001",227
14:43,"39,500",550,"39,500","39,450","512,774","1,249"
14:42,"39,500",550,"39,500","39,450","511,525",343
14:41,"39,500",550,"39,500","39,450","511,182",481
14:40,"39,450",500,"39,500","39,450","510,701","3,396"
14:39,"39,450",500,"39,500","39,450","507,305",301
14:38,"39,500",550,"39,500","39,450","507,004","1,074"
14:37,"39,500",550,"39,500","39,450","505,930","3,564"
14:36,"39,550",600,"39,550","39,500","502,366",713
14:35,"39,550",600,"39,550","39,500","501,653",354
14:34,"39,500",550,"39,550","39,500","501,299","1,349"
14:33,"39,550",600,"39,550","39,500","499,950",324
14:32,"39,500",550,"39,550","39,500","499,626","1,512"
14:31,"39,500",550,"39,550","39,500","498,114",803
14:30,"39,550",600,"39,550","39,500","497,311",876
14:29,"39,450",500,"39,500","39,450","496,435","1,262"
14:28,"39,500",550,"39,500","39,450","495,173","2,212"
14:27,"39,500",550,"39,500","39,450","492,961",663
14:26,"39,500",550,"39,500","39,450","492,298",819
14:25,"39,450",500,"39,500","39,450","491,479","2,264"
14:24,"39,450",500,"39,450","39,400","489,215",632
14:23,"39,400",450,"39,450","39,400","488,583","7,137"
14:22,"39,450",500,"39,500","39,450","481,446",344
14:21,"39,500",550,"39,500","39,450","481,102","3,961"
14:20,"39,450",500,"39,500","39,450","477,141",226
14:19,"39,450",500,"39,500","39,450","476,915","1,023"
14:18,"39,500",550,"39,500","39,450","475,892",388
14:17,"39,450",500,"39,500","39,450","475,504",402
14:16,"39,500",550,"39,500","39,450","475,102","3,050"
14:15,"39,550",600,"39,550","39,500","472,052",249
14:14,"39,500",550,"39,550","39,500","471,803",296
14:13,"39,500",550,"39,500","39,450","471,507","1,430"
