체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,"330,500","5,000",0,"330,500","421,216",2
15:56,"330,500","5,000",0,"330,500","421,214",27
15:55,"330,500","5,000",0,"330,500","421,187","1,001"
15:54,"330,500","5,000",0,"330,500","420,186",14
15:53,"330,500","5,000",0,"330,500","420,172",2
15:51,"330,500","5,000",0,"330,500","420,170",213
15:50,"330,500","5,000",0,"330,500","419,957",4
15:46,"330,500","5,000",0,"330,500","419,953",1
15:42,"330,500","5,000",0,"330,500","419,952",14
15:40,"330,500","5,000",0,"330,500","419,938",11
15:30,"330,500","5,000","331,000","330,500","419,927","20,656"
15:19,"331,500","4,000","331,500","331,000","399,271","2,214"
15:18,"331,000","4,500","331,500","331,000","397,057","2,506"
15:17,"331,000","4,500","331,500","331,000","394,551","4,275"
15:16,"331,000","4,500","331,500","331,000","390,276","4,173"
15:15,"331,000","4,500","331,500","331,000","386,103",945
15:14,"331,500","4,000","331,500","331,000","385,158","1,465"
15:13,"331,000","4,500","331,500","331,000","383,693",705
15:12,"331,000","4,500","331,500","331,000","382,988","5,223"
15:11,"331,500","4,000","332,000","331,500","377,765",248
15:10,"331,500","4,000","332,000","331,500","377,517",408
15:09,"332,000","3,500","332,000","331,500","377,109",299
15:08,"332,000","3,500","332,000","331,500","376,810",278
15:07,"332,000","3,500","332,000","331,500","376,532",410
15:06,"331,500","4,000","332,000","331,500","376,122","1,907"
15:05,"332,000","3,500","332,500","332,000","374,215",463
15:04,"332,500","3,000","332,500","332,000","373,752",375
15:03,"332,500","3,000","332,500","332,000","373,377",669
15:02,"332,000","3,500","332,000","331,500","372,708",234
15:01,"332,000","3,500","332,000","331,500","372,474",620
15:00,"332,000","3,500","332,000","331,500","371,854","2,545"
14:59,"332,000","3,500","332,000","331,500","369,309",602
14:58,"331,500","4,000","332,000","331,500","368,707",625
14:57,"331,500","4,000","332,000","331,500","368,082",361
14:56,"331,500","4,000","332,000","331,500","367,721",644
14:55,"331,500","4,000","332,000","331,500","367,077",699
14:54,"331,500","4,000","331,500","331,000","366,378",545
14:53,"331,000","4,500","331,500","331,000","365,833","1,666"
14:52,"331,500","4,000","331,500","331,000","364,167",792
14:51,"331,500","4,000","332,000","331,500","363,375","1,092"
14:50,"331,500","4,000","332,000","331,500","362,283",658
14:49,"331,500","4,000","332,000","331,500","361,625",531
14:48,"332,000","3,500","332,000","331,500","361,094",535
14:47,"332,000","3,500","332,000","331,500","360,559",569
14:46,"332,000","3,500","332,000","331,500","359,990",681
14:45,"332,000","3,500","332,000","331,500","359,309",680
14:44,"331,500","4,000","332,000","331,500","358,629",637
14:43,"332,000","3,500","332,000","331,500","357,992",520
14:42,"332,000","3,500","332,500","332,000","357,472",449
14:41,"332,000","3,500","332,000","331,500","357,023","1,455"
14:40,"332,000","3,500","332,000","331,500","355,568",910
14:39,"332,000","3,500","332,000","331,500","354,658",529
14:38,"331,500","4,000","332,000","331,500","354,129","1,239"
14:37,"332,000","3,500","332,000","331,500","352,890","2,959"
14:36,"331,500","4,000","332,000","331,500","349,931",604
14:35,"331,500","4,000","332,000","331,500","349,327",587
14:34,"332,000","3,500","332,000","331,500","348,740",860
14:33,"331,500","4,000","332,000","331,500","347,880","4,256"
14:32,"332,000","3,500","332,500","332,000","343,624",528
14:31,"332,500","3,000","332,500","332,000","343,096",453
14:30,"332,500","3,000","332,500","332,000","342,643","1,432"
14:29,"332,000","3,500","332,500","332,000","341,211",560
14:28,"332,000","3,500","332,500","332,000","340,651","1,342"
14:27,"332,000","3,500","332,500","332,000","339,309",680
14:26,"332,500","3,000","332,500","332,000","338,629",573
14:25,"332,500","3,000","332,500","332,000","338,056",653
14:24,"332,500","3,000","332,500","332,000","337,403",544
14:23,"332,000","3,500","332,500","332,000","336,859",536
14:22,"332,000","3,500","332,500","332,000","336,323",494
14:21,"332,500","3,000","332,500","332,000","335,829",944
14:20,"332,500","3,000","332,500","332,000","334,885",263
14:19,"332,000","3,500","332,500","332,000","334,622","1,747"
