체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"334,000",14,"334,000",0,"453,397",3
15:57,"334,000",14,"334,000",0,"453,394",1
15:56,"334,000",14,"334,000",0,"453,393",328
15:53,"334,000",14,"334,000",0,"453,065",41
15:51,"334,000",14,"334,000",0,"453,024",20
15:50,"334,000",14,"334,000",0,"453,004",11
15:48,"334,000",14,"334,000",0,"452,993",40
15:47,"334,000",14,"334,000",0,"452,953",1
15:46,"334,000",14,"334,000",0,"452,952",1
15:43,"334,000",14,"334,000",0,"452,951",2
15:42,"334,000",14,"334,000",0,"452,949",7
15:41,"334,000",14,"334,000",0,"452,942",2
15:40,"334,000",14,"334,000",0,"452,940",325
15:30,"334,000",14,"334,500","334,000","452,615","20,754"
15:19,"334,500",15,"335,000","334,500","431,861",949
15:18,"335,000",15,"335,000","334,500","430,912","1,147"
15:17,"335,000",15,"335,500","335,000","429,765","4,545"
15:16,"335,500",16,"336,000","335,500","425,220","1,419"
15:15,"335,500",16,"336,000","335,500","423,801","1,232"
15:14,"335,500",16,"336,000","335,500","422,569","1,284"
15:13,"335,500",16,"335,500","335,000","421,285","1,671"
15:12,"335,000",15,"335,500","335,000","419,614",711
15:11,"335,000",15,"335,500","335,000","418,903","1,637"
15:10,"335,500",16,"335,500","335,000","417,266","1,942"
15:09,"335,000",15,"335,500","335,000","415,324",418
15:08,"335,500",16,"335,500","335,000","414,906",346
15:07,"335,500",16,"335,500","335,000","414,560",635
15:06,"335,000",15,"335,000","334,500","413,925","2,226"
15:05,"334,500",15,"334,500","334,000","411,699",718
15:04,"335,000",15,"335,500","335,000","410,981","1,162"
15:03,"334,500",15,"335,000","334,000","409,819","1,374"
15:02,"334,500",15,"335,000","334,500","408,445",477
15:01,"334,500",15,"335,000","334,500","407,968",358
15:00,"334,500",15,"335,000","334,500","407,610",881
14:59,"334,500",15,"335,000","334,500","406,729",460
14:58,"335,000",15,"335,500","335,000","406,269",797
14:57,"335,500",16,"335,500","335,000","405,472",663
14:56,"335,000",15,"335,500","335,000","404,809",411
14:55,"335,000",15,"335,500","335,000","404,398",670
14:54,"335,000",15,"335,500","335,000","403,728",716
14:53,"335,000",15,"335,000","334,500","403,012",397
14:52,"335,000",15,"335,000","334,000","402,615",496
14:51,"334,500",15,"334,500","334,000","402,119",852
14:50,"335,500",16,"335,500","335,000","401,267",640
14:49,"335,500",16,"335,500","335,000","400,627",470
14:48,"335,500",16,"335,500","335,000","400,157","1,926"
14:47,"334,500",15,"334,500","334,000","398,231",708
14:46,"334,000",14,"334,500","334,000","397,523",939
14:45,"334,000",14,"335,000","334,500","396,584","1,480"
14:44,"334,500",15,"335,000","334,500","395,104","1,417"
14:43,"335,000",15,"335,000","334,500","393,687",601
14:42,"335,000",15,"335,000","334,500","393,086",881
14:41,"334,500",15,"335,000","334,500","392,205",429
14:40,"334,500",15,"335,000","334,500","391,776",651
14:39,"335,000",15,"335,000","334,500","391,125",620
14:38,"335,000",15,"335,000","334,500","390,505",816
14:37,"335,000",15,"335,500","335,000","389,689",420
14:36,"336,000",16,"336,000","335,500","389,269","1,063"
14:35,"335,000",15,"335,000","334,500","388,206",950
14:34,"333,500",14,"334,500","333,500","387,256","1,419"
14:33,"334,000",14,"334,500","334,000","385,837","2,316"
14:32,"335,500",16,"336,000","335,500","383,521","1,301"
14:31,"336,000",16,"336,500","336,000","382,220","1,014"
14:30,"337,000",17,"337,000","336,500","381,206","1,290"
14:29,"337,500",18,"337,500","337,000","379,916",518
14:28,"337,500",18,"337,500","337,000","379,398",967
14:27,"337,500",18,"337,500","337,000","378,431",861
14:26,"337,500",18,"337,500","337,000","377,570","1,167"
14:25,"337,000",17,"337,000","336,500","376,403","1,899"
14:24,"336,500",17,"337,000","336,500","374,504","1,372"
14:23,"336,500",17,"337,000","336,500","373,132","1,884"
14:22,"336,500",17,"337,000","336,500","371,248","1,524"
14:21,"336,500",17,"337,000","336,500","369,724",479
14:20,"337,000",17,"337,000","336,500","369,245","1,979"
14:19,"337,000",17,"337,500","337,000","367,266","1,044"
14:18,"337,500",18,"337,500","337,000","366,222","2,550"
14:17,"337,500",18,"337,500","337,000","363,672","2,257"
14:16,"337,000",17,"337,000","336,500","361,415","2,751"
14:15,"336,500",17,"337,000","336,500","358,664","3,741"
14:14,"336,000",16,"336,500","336,000","354,923","2,370"
14:13,"336,500",17,"337,000","336,500","352,553","6,631"
14:12,"336,000",16,"336,000","335,500","345,922",982
14:11,"335,500",16,"335,500","335,000","344,940","3,441"
14:10,"335,500",16,"335,500","335,000","341,499","1,156"
14:09,"335,000",15,"335,500","335,000","340,343",680
14:08,"335,000",15,"335,500","335,000","339,663","4,703"
14:07,"334,500",15,"335,000","334,500","334,960",928
14:06,"334,500",15,"335,000","334,500","334,032","1,145"
14:05,"334,500",15,"334,500","334,000","332,887","2,234"
14:04,"334,000",14,"334,000","333,500","330,653",633
14:03,"334,500",15,"334,500","334,000","330,020",482
14:02,"334,000",14,"334,000","333,500","329,538","2,007"
14:01,"334,000",14,"334,500","334,000","327,531",564
14:00,"334,500",15,"334,500","334,000","326,967","4,622"
13:59,"334,000",14,"334,500","334,000","322,345","1,736"
13:58,"334,000",14,"334,000","333,500","320,609",298
13:57,"333,500",14,"334,000","333,500","320,311",818
13:56,"334,000",14,"334,000","333,500","319,493",237
13:55,"333,500",14,"334,000","333,500","319,256",267
13:54,"333,500",14,"334,000","333,500","318,989",618
13:53,"334,000",14,"334,000","333,500","318,371",540
13:52,"333,500",14,"334,000","333,500","317,831",799
13:51,"333,500",14,"334,000","333,500","317,032",442
13:50,"334,000",14,"334,000","333,500","316,590","4,440"
13:49,"333,000",13,"333,500","333,000","312,150",366
13:48,"333,500",14,"333,500","333,000","311,784","2,598"
13:47,"334,000",14,"334,500","334,000","309,186","1,211"
13:46,"334,500",15,"334,500","334,000","307,975","2,779"
13:45,"334,000",14,"334,000","333,000","305,196","5,369"
13:44,"332,500",13,"333,000","332,500","299,827","1,240"
13:43,"332,000",12,"332,500","332,000","298,587",601
