체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"39,550",250,0,"39,550","1,035,721",69
15:57,"39,550",250,0,"39,550","1,035,652",40
15:54,"39,550",250,0,"39,550","1,035,612",4
15:51,"39,550",250,0,"39,550","1,035,608",1
15:50,"39,550",250,0,"39,550","1,035,607",24
15:49,"39,550",250,0,"39,550","1,035,583",100
15:48,"39,550",250,0,"39,550","1,035,483",50
15:46,"39,550",250,0,"39,550","1,035,433",203
15:45,"39,550",250,0,0,"1,035,230",2
15:44,"39,550",250,0,"39,550","1,035,228",2
15:41,"39,550",250,0,"39,550","1,035,226",21
15:40,"39,550",250,0,"39,550","1,035,205",682
15:30,"39,550",250,"39,550","39,500","1,034,523","29,319"
15:19,"39,450",350,"39,550","39,450","1,005,204","7,781"
15:18,"39,550",250,"39,550","39,500","997,423","1,812"
15:17,"39,500",300,"39,550","39,500","995,611","2,846"
15:16,"39,500",300,"39,500","39,450","992,765","3,699"
15:15,"39,450",350,"39,450","39,400","989,066","21,472"
15:14,"39,450",350,"39,450","39,400","967,594","3,487"
15:13,"39,400",400,"39,450","39,400","964,107","6,395"
15:12,"39,450",350,"39,450","39,400","957,712","2,437"
15:11,"39,450",350,"39,450","39,400","955,275","4,315"
15:10,"39,400",400,"39,450","39,400","950,960",565
15:09,"39,450",350,"39,450","39,400","950,395","1,706"
15:08,"39,450",350,"39,450","39,400","948,689","1,004"
15:07,"39,400",400,"39,450","39,400","947,685","1,069"
15:06,"39,400",400,"39,450","39,400","946,616",948
15:05,"39,400",400,"39,450","39,400","945,668","2,758"
15:04,"39,450",350,"39,450","39,400","942,910","3,391"
15:03,"39,450",350,"39,500","39,450","939,519","2,604"
15:02,"39,450",350,"39,500","39,450","936,915","9,555"
15:01,"39,500",300,"39,500","39,450","927,360","8,444"
15:00,"39,450",350,"39,450","39,400","918,916","1,428"
14:59,"39,450",350,"39,450","39,400","917,488","2,822"
14:58,"39,400",400,"39,450","39,400","914,666",992
14:57,"39,450",350,"39,450","39,400","913,674","2,303"
14:56,"39,450",350,"39,450","39,400","911,371",635
14:55,"39,450",350,"39,450","39,400","910,736","11,925"
14:54,"39,500",300,"39,500","39,450","898,811",938
14:53,"39,500",300,"39,500","39,450","897,873","1,207"
14:52,"39,500",300,"39,500","39,450","896,666",469
14:51,"39,500",300,"39,500","39,450","896,197",806
14:50,"39,450",350,"39,500","39,450","895,391","3,463"
14:49,"39,500",300,"39,500","39,450","891,928",885
14:48,"39,500",300,"39,500","39,450","891,043","2,193"
14:47,"39,450",350,"39,500","39,450","888,850","1,636"
14:46,"39,300",500,"39,400","39,350","887,214","2,320"
14:45,"39,350",450,"39,350","39,300","884,894","7,455"
14:44,"39,350",450,"39,350","39,300","877,439",854
14:43,"39,350",450,"39,350","39,300","876,585",482
14:42,"39,300",500,"39,350","39,300","876,103","7,840"
14:41,"39,350",450,"39,400","39,350","868,263","1,233"
14:40,"39,350",450,"39,350","39,300","867,030","1,688"
14:39,"39,300",500,"39,350","39,300","865,342",967
14:38,"39,350",450,"39,350","39,300","864,375","3,839"
14:37,"39,350",450,"39,350","39,300","860,536","2,996"
