체결시각,체결가,전일비,매도,매수,거래량,변동량
15:59,"79,600","3,500","79,600",0,"25,421,713",50
15:58,"79,600","3,500","79,600",0,"25,421,663",738
15:57,"79,600","3,500","79,600",0,"25,420,925","1,890"
15:56,"79,600","3,500","79,600",0,"25,419,035",512
15:55,"79,600","3,500","79,600",0,"25,418,523","1,556"
15:54,"79,600","3,500","79,600",0,"25,416,967",999
15:53,"79,600","3,500","79,600",0,"25,415,968","1,526"
15:52,"79,600","3,500","79,600",0,"25,414,442",929
15:51,"79,600","3,500","79,600",0,"25,413,513","3,114"
15:50,"79,600","3,500","79,600",0,"25,410,399","1,326"
15:49,"79,600","3,500","79,600",0,"25,409,073","6,385"
15:48,"79,600","3,500","79,600",0,"25,402,688","1,229"
15:47,"79,600","3,500","79,600",0,"25,401,459","1,188"
15:46,"79,600","3,500","79,600",0,"25,400,271","1,366"
15:45,"79,600","3,500",0,0,"25,398,905","1,675"
15:44,"79,600","3,500","79,600",0,"25,397,230","1,561"
15:43,"79,600","3,500","79,600",0,"25,395,669","2,918"
15:42,"79,600","3,500","79,600",0,"25,392,751","3,921"
15:41,"79,600","3,500","79,600",0,"25,388,830","9,240"
15:40,"79,600","3,500","79,600",0,"25,379,590","28,408"
15:30,"79,600","3,500","79,700","79,600","25,351,182","1,238,165"
15:19,"79,700","3,400","79,700","79,600","24,113,017","107,852"
15:18,"79,600","3,500","79,700","79,600","24,005,165","36,629"
15:17,"79,700","3,400","79,700","79,600","23,968,536","158,396"
15:16,"79,900","3,200","79,900","79,800","23,810,140","235,300"
15:15,"79,800","3,300","79,800","79,700","23,574,840","41,473"
15:14,"79,700","3,400","79,700","79,600","23,533,367","114,778"
15:13,"79,600","3,500","79,600","79,500","23,418,589","104,117"
15:12,"79,600","3,500","79,600","79,500","23,314,472","47,123"
15:11,"79,600","3,500","79,600","79,500","23,267,349","141,318"
15:10,"79,600","3,500","79,600","79,500","23,126,031","45,021"
15:09,"79,600","3,500","79,600","79,500","23,081,010","191,954"
15:08,"79,700","3,400","79,700","79,600","22,889,056","133,603"
15:07,"79,700","3,400","79,800","79,700","22,755,453","41,618"
15:06,"79,700","3,400","79,800","79,700","22,713,835","34,629"
15:05,"79,700","3,400","79,800","79,700","22,679,206","50,011"
15:04,"79,800","3,300","79,800","79,700","22,629,195","46,229"
15:03,"79,800","3,300","79,900","79,800","22,582,966","53,046"
15:02,"79,900","3,200","79,900","79,800","22,529,920","103,389"
15:01,"79,700","3,400","79,800","79,700","22,426,531","62,813"
15:00,"79,800","3,300","79,800","79,700","22,363,718","183,161"
14:59,"79,800","3,300","79,900","79,800","22,180,557","26,582"
14:58,"79,800","3,300","79,900","79,800","22,153,975","20,598"
14:57,"79,900","3,200","79,900","79,800","22,133,377","25,207"
14:56,"79,900","3,200","79,900","79,800","22,108,170","44,922"
14:55,"79,800","3,300","79,900","79,800","22,063,248","27,652"
14:54,"79,900","3,200","79,900","79,800","22,035,596","23,355"
14:53,"79,900","3,200","79,900","79,800","22,012,241","76,368"
14:52,"79,800","3,300","79,900","79,800","21,935,873","32,321"
14:51,"79,800","3,300","79,900","79,800","21,903,552","17,560"
14:50,"79,900","3,200","79,900","79,800","21,885,992","25,888"
14:49,"79,900","3,200","79,900","79,800","21,860,104","16,016"
14:48,"79,800","3,300","79,900","79,800","21,844,088","98,470"
14:47,"79,800","3,300","79,800","79,700","21,745,618","64,850"
14:46,"79,700","3,400","79,700","79,600","21,680,768","202,622"
14:45,"79,600","3,500","79,600","79,500","21,478,146","55,105"
14:44,"79,600","3,500","79,600","79,500","21,423,041","44,078"
14:43,"79,600","3,500","79,600","79,500","21,378,963","37,402"
14:42,"79,600","3,500","79,600","79,500","21,341,561","36,820"
14:41,"79,500","3,600","79,600","79,500","21,304,741","62,607"
14:40,"79,600","3,500","79,600","79,500","21,242,134","42,733"
14:39,"79,500","3,600","79,600","79,500","21,199,401","41,806"
14:38,"79,500","3,600","79,600","79,500","21,157,595","53,243"
14:37,"79,600","3,500","79,600","79,500","21,104,352","31,769"
14:36,"79,500","3,600","79,600","79,500","21,072,583","34,618"
14:35,"79,600","3,500","79,600","79,500","21,037,965","23,442"
14:34,"79,600","3,500","79,600","79,500","21,014,523","62,906"
14:33,"79,600","3,500","79,600","79,500","20,951,617","31,441"
14:32,"79,600","3,500","79,600","79,500","20,920,176","309,556"
14:31,"79,700","3,400","79,700","79,600","20,610,620","19,235"
14:30,"79,700","3,400","79,700","79,600","20,591,385","25,443"
