체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,"48,800","1,800","48,800",0,"108,081",10
15:56,"48,800","1,800","48,800",0,"108,071",56
15:50,"48,800","1,800",0,"48,800","108,015",4
15:43,"48,800","1,800",0,"48,800","108,011",13
15:41,"48,800","1,800",0,"48,800","107,998",10
15:40,"48,800","1,800",0,0,"107,988",2
15:30,"48,800","1,800","48,850","48,800","107,986","3,912"
15:19,"48,850","1,850","48,850","48,800","104,074",56
15:18,"48,850","1,850","48,900","48,850","104,018",83
15:17,"48,950","1,950","48,950","48,900","103,935","1,156"
15:16,"48,900","1,900","48,950","48,900","102,779",571
15:15,"49,050","2,050","49,050","49,000","102,208",628
15:14,"48,950","1,950","49,100","48,950","101,580",801
15:13,"49,100","2,100","49,100","49,000","100,779",808
15:12,"49,050","2,050","49,050","49,000","99,971",734
15:11,"49,000","2,000","49,050","49,000","99,237",905
15:10,"49,050","2,050","49,050","49,000","98,332",909
15:09,"49,050","2,050","49,050","49,000","97,423",651
15:08,"49,000","2,000","49,000","48,950","96,772",749
15:07,"48,950","1,950","49,000","48,950","96,023",811
15:06,"49,000","2,000","49,000","48,950","95,212",609
15:05,"48,950","1,950","49,000","48,950","94,603",748
15:04,"49,000","2,000","49,000","48,950","93,855",707
15:03,"49,000","2,000","49,000","48,950","93,148",699
15:02,"48,950","1,950","49,000","48,950","92,449",724
15:01,"49,000","2,000","49,000","48,950","91,725",734
15:00,"48,950","1,950","48,950","48,900","90,991","1,210"
14:59,"48,950","1,950","48,950","48,900","89,781",888
14:58,"48,900","1,900","48,950","48,900","88,893",978
14:57,"48,900","1,900","48,950","48,900","87,915",514
14:56,"48,900","1,900","48,900","48,850","87,401",870
14:55,"48,900","1,900","48,900","48,850","86,531",551
14:54,"48,900","1,900","48,900","48,850","85,980","1,004"
14:53,"48,850","1,850","48,900","48,850","84,976","1,032"
14:52,"48,950","1,950","48,950","48,900","83,944",507
14:51,"48,950","1,950","48,950","48,900","83,437","1,025"
14:50,"48,900","1,900","48,950","48,900","82,412",412
14:49,"48,900","1,900","48,900","48,850","82,000",465
14:48,"48,850","1,850","48,900","48,800","81,535",676
14:47,"48,900","1,900","48,900","48,850","80,859",479
14:46,"48,850","1,850","48,900","48,850","80,380",500
14:45,"48,850","1,850","48,900","48,850","79,880",299
14:44,"48,900","1,900","48,900","48,850","79,581",500
14:43,"48,900","1,900","48,900","48,850","79,081",249
14:42,"48,800","1,800","48,850","48,800","78,832",499
14:41,"48,800","1,800","48,850","48,800","78,333",361
14:40,"48,850","1,850","48,850","48,800","77,972",553
14:39,"48,800","1,800","48,850","48,800","77,419","1,145"
14:38,"48,900","1,900","48,900","48,850","76,274",476
14:37,"48,850","1,850","48,900","48,850","75,798","1,314"
14:36,"48,800","1,800","48,850","48,800","74,484",393
14:35,"48,750","1,750","48,800","48,750","74,091",367
14:34,"48,750","1,750","48,800","48,750","73,724",476
14:33,"48,800","1,800","48,800","48,750","73,248",264
14:32,"48,700","1,700","48,750","48,700","72,984",687
14:31,"48,750","1,750","48,800","48,750","72,297",224
14:30,"48,750","1,750","48,800","48,750","72,073",428
14:29,"48,750","1,750","48,750","48,700","71,645",699
14:28,"48,700","1,700","48,750","48,700","70,946","2,370"
14:27,"48,650","1,650","48,650","48,600","68,576","2,887"
14:26,"48,500","1,500","48,550","48,500","65,689",281
14:25,"48,450","1,450","48,550","48,500","65,408",231
14:24,"48,500","1,500","48,550","48,500","65,177",167
14:23,"48,550","1,550","48,550","48,450","65,010",448
14:22,"48,500","1,500","48,550","48,500","64,562",69
14:21,"48,550","1,550","48,550","48,500","64,493",163
14:20,"48,500","1,500","48,550","48,500","64,330",111
14:19,"48,550","1,550","48,550","48,500","64,219",80
14:18,"48,550","1,550","48,550","48,500","64,139",150
14:17,"48,500","1,500","48,550","48,500","63,989",521
14:16,"48,550","1,550","48,550","48,500","63,468",29
14:15,"48,550","1,550","48,550","48,500","63,439",163
14:14,"48,550","1,550","48,550","48,500","63,276",59
14:13,"48,500","1,500","48,550","48,500","63,217",53
14:12,"48,550","1,550","48,550","48,500","63,164",68
14:11,"48,550","1,550","48,550","48,500","63,096",71
14:10,"48,550","1,550","48,550","48,500","63,025",52
14:09,"48,500","1,500","48,550","48,500","62,973",198
14:08,"48,500","1,500","48,550","48,500","62,775",58
14:07,"48,550","1,550","48,550","48,500","62,717",48
14:06,"48,500","1,500","48,550","48,500","62,669","1,458"
14:05,"48,550","1,550","48,550","48,500","61,211",37
14:04,"48,500","1,500","48,550","48,500","61,174",88
14:03,"48,550","1,550","48,550","48,500","61,086",68
14:02,"48,550","1,550","48,550","48,500","61,018",54
14:01,"48,550","1,550","48,550","48,500","60,964",62
14:00,"48,550","1,550","48,550","48,500","60,902",50
13:59,"48,550","1,550","48,550","48,500","60,852",77
13:58,"48,550","1,550","48,550","48,500","60,775",70
13:57,"48,550","1,550","48,550","48,500","60,705",669
13:56,"48,500","1,500","48,550","48,500","60,036",44
13:55,"48,550","1,550","48,550","48,500","59,992",73
13:54,"48,550","1,550","48,550","48,500","59,919",78
13:53,"48,550","1,550","48,550","48,500","59,841",19
13:52,"48,550","1,550","48,550","48,500","59,822",79
13:51,"48,550","1,550","48,550","48,500","59,743",67
13:50,"48,550","1,550","48,550","48,500","59,676",103
13:49,"48,500","1,500","48,550","48,450","59,573","5,040"
13:48,"48,450","1,450","48,450","48,400","54,533",91
13:47,"48,400","1,400","48,450","48,400","54,442",68
13:46,"48,400","1,400","48,450","48,400","54,374",94
13:45,"48,450","1,450","48,450","48,400","54,280",72
13:44,"48,400","1,400","48,450","48,400","54,208",62
13:43,"48,450","1,450","48,450","48,400","54,146",44
13:42,"48,400","1,400","48,450","48,400","54,102",79
