체결시각,체결가,전일비,매도,매수,거래량,변동량
15:30,"46,900",500,"47,000","46,900","38,378","1,033"
15:19,"46,850",450,"46,900","46,850","37,345",143
15:17,"46,950",550,"47,000","46,950","37,202",20
15:16,"47,000",600,"47,000","46,950","37,182",130
15:15,"46,900",500,"46,950","46,900","37,052",37
15:14,"46,950",550,"46,950","46,900","37,015",41
15:13,"46,900",500,"46,950","46,900","36,974",32
15:12,"46,950",550,"46,950","46,900","36,942",42
15:11,"46,950",550,"46,950","46,900","36,900",32
15:10,"46,950",550,"46,950","46,900","36,868",57
15:09,"46,900",500,"46,950","46,900","36,811",63
15:08,"46,950",550,"46,950","46,900","36,748",30
15:07,"46,900",500,"46,950","46,900","36,718",7
15:06,"46,950",550,"46,950","46,900","36,711",13
15:05,"46,900",500,"46,950","46,900","36,698",46
15:04,"46,900",500,"46,900","46,850","36,652",35
15:03,"46,850",450,"46,900","46,850","36,617",19
15:02,"46,900",500,"46,900","46,850","36,598",28
15:01,"46,850",450,"46,900","46,850","36,570",12
15:00,"46,900",500,"46,900","46,850","36,558",80
14:59,"46,900",500,"46,950","46,900","36,478",40
14:58,"46,950",550,"46,950","46,900","36,438",6
14:57,"46,900",500,"46,950","46,900","36,432",34
14:56,"46,900",500,"46,950","46,850","36,398",96
14:55,"46,850",450,"46,950","46,900","36,302",78
14:54,"46,950",550,"46,950","46,900","36,224",15
14:53,"46,950",550,"46,950","46,900","36,209",34
14:52,"47,000",600,"47,000","46,900","36,175",15
14:51,"46,950",550,"47,000","46,900","36,160",40
14:50,"46,850",450,"47,000","46,850","36,120",49
14:49,"46,800",400,"46,950","46,800","36,071",106
14:48,"46,900",500,"46,900","46,850","35,965",15
14:47,"46,900",500,"46,900","46,850","35,950",32
14:46,"46,900",500,"46,900","46,850","35,918",30
14:45,"46,900",500,"46,900","46,850","35,888",154
14:44,"46,950",550,"46,950","46,900","35,734",27
14:43,"46,950",550,"46,950","46,900","35,707",23
14:42,"46,900",500,"46,950","46,900","35,684",103
14:41,"46,950",550,"46,950","46,900","35,581",15
14:40,"46,950",550,"46,950","46,900","35,566",18
14:39,"46,900",500,"47,000","46,900","35,548",239
14:38,"46,950",550,"47,000","46,950","35,309",88
14:37,"46,950",550,"47,000","46,950","35,221",107
14:36,"47,050",650,"47,050","47,000","35,114",18
14:35,"47,050",650,"47,050","47,000","35,096",77
14:34,"47,050",650,"47,050","47,000","35,019",21
14:33,"47,050",650,"47,050","46,950","34,998",8
14:32,"47,050",650,"47,050","46,950","34,990",19
14:31,"46,950",550,"47,050","46,950","34,971",141
14:30,"47,050",650,"47,050","47,000","34,830",10
14:29,"47,050",650,"47,050","47,000","34,820",18
14:28,"47,050",650,"47,050","47,000","34,802",56
14:27,"47,000",600,"47,100","47,000","34,746",47
14:26,"47,050",650,"47,050","47,000","34,699",101
14:25,"47,050",650,"47,050","47,000","34,598",41
14:24,"47,050",650,"47,050","47,000","34,557",37
14:23,"47,050",650,"47,100","47,050","34,520",261
14:22,"47,050",650,"47,050","47,000","34,259",38
14:21,"47,050",650,"47,050","47,000","34,221",52
14:20,"47,100",700,"47,100","47,000","34,169",16
14:19,"47,000",600,"47,100","47,000","34,153",47
14:18,"47,100",700,"47,100","47,050","34,106",19
14:17,"47,050",650,"47,050","47,000","34,087",77
14:16,"47,050",650,"47,050","47,000","34,010",12
14:15,"47,000",600,"47,100","47,000","33,998",59
14:14,"47,050",650,"47,100","47,050","33,939",179
14:13,"47,050",650,"47,100","47,000","33,760",58
14:12,"47,100",700,"47,100","47,050","33,702",2
14:11,"47,050",650,"47,100","47,000","33,700",137
14:10,"47,050",650,"47,050","47,000","33,563",52
14:09,"47,050",650,"47,100","47,000","33,511",31
14:08,"47,100",700,"47,100","47,000","33,480",9
14:07,"47,100",700,"47,100","47,000","33,471",197
14:06,"47,050",650,"47,100","47,050","33,274",42
14:05,"47,050",650,"47,100","47,050","33,232",20
14:04,"47,050",650,"47,100","47,050","33,212",175
14:03,"47,050",650,"47,100","47,050","33,037",96
14:02,"47,050",650,"47,100","47,050","32,941",46
14:01,"47,100",700,"47,100","47,050","32,895",19
14:00,"47,100",700,"47,100","47,050","32,876",69
