체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"191,800","1,800",0,"191,800","8,650,916",6
15:57,"191,800","1,800",0,"191,800","8,650,910",108
15:56,"191,800","1,800",0,"191,800","8,650,802",123
15:55,"191,800","1,800",0,"191,800","8,650,679",16
15:54,"191,800","1,800",0,"191,800","8,650,663",7
15:53,"191,800","1,800",0,"191,800","8,650,656",139
15:52,"191,800","1,800",0,"191,800","8,650,517",12
15:51,"191,800","1,800",0,"191,800","8,650,505",68
15:50,"191,800","1,800",0,"191,800","8,650,437",30
15:49,"191,800","1,800",0,"191,800","8,650,407",43
15:48,"191,800","1,800",0,"191,800","8,650,364",51
15:47,"191,800","1,800",0,"191,800","8,650,313",57
15:46,"191,800","1,800",0,"191,800","8,650,256",98
15:45,"191,800","1,800",0,0,"8,650,158",124
15:44,"191,800","1,800",0,"191,800","8,650,034",604
15:43,"191,800","1,800",0,"191,800","8,649,430","2,540"
15:42,"191,800","1,800",0,"191,800","8,646,890",143
15:41,"191,800","1,800",0,"191,800","8,646,747",57
15:40,"191,800","1,800",0,"191,800","8,646,690","2,997"
15:30,"191,800","1,800","191,900","191,800","8,643,693","310,957"
15:19,"192,200","2,200","192,300","192,200","8,332,736","26,796"
15:18,"192,400","2,400","192,400","192,300","8,305,940","26,181"
15:17,"192,200","2,200","192,300","192,200","8,279,759","21,253"
15:16,"192,200","2,200","192,200","192,100","8,258,506","15,196"
15:15,"192,100","2,100","192,100","192,000","8,243,310","24,831"
15:14,"192,000","2,000","192,000","191,900","8,218,479","27,512"
15:13,"191,700","1,700","191,700","191,600","8,190,967","11,381"
15:12,"191,600","1,600","191,600","191,500","8,179,586","9,819"
15:11,"191,500","1,500","191,600","191,500","8,169,767","16,726"
15:10,"191,700","1,700","191,700","191,600","8,153,041","15,743"
15:09,"191,600","1,600","191,600","191,500","8,137,298","22,294"
15:08,"191,500","1,500","191,500","191,400","8,115,004","5,595"
15:07,"191,400","1,400","191,500","191,400","8,109,409","6,341"
15:06,"191,400","1,400","191,500","191,400","8,103,068","6,507"
15:05,"191,500","1,500","191,500","191,400","8,096,561","22,007"
15:04,"191,200","1,200","191,300","191,200","8,074,554","5,014"
15:03,"191,300","1,300","191,300","191,200","8,069,540","15,824"
15:02,"191,400","1,400","191,400","191,300","8,053,716","11,924"
15:01,"191,400","1,400","191,400","191,300","8,041,792","5,597"
15:00,"191,400","1,400","191,500","191,400","8,036,195","13,020"
14:59,"191,600","1,600","191,600","191,500","8,023,175","7,366"
14:58,"191,700","1,700","191,700","191,600","8,015,809","8,400"
14:57,"191,900","1,900","191,900","191,800","8,007,409","15,064"
14:56,"191,600","1,600","191,600","191,500","7,992,345","12,500"
14:55,"191,500","1,500","191,500","191,400","7,979,845","11,312"
